course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
354786,4407527,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2014,4407527,18981876,"Chapter 16, Solution 4.If R = 20 , L = 0.6 H, what value of C will make an RLC series circuit:(a) overdamped,(b) critically damped,(c) underdamped?SolutionStep 1.Since we are working with a series RLC circuit, we can express our valuesin terms of ",2017/1/19 10:14,18,aeda0bfdd2fb6537d0cb6de7e20020119992fead,TRUE,https://www.coursehero.com/file/18981876/HW16-solutions/,HW16 solutions,73,homework,Assignment,Homework Help,1.00001E+14,mberman1394,2646,0.027588813,4/18/24 10:00,
354786,4460008,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,1,Fall,1,2013,4460008,11099381,"ESE271 Final Exam Fall 2013Name:  5: V 7 0M ID Number:Show your work Dont forget units1) The switch has been in the position My? CR shown for a long time. Find VL(t) if the 5k i iswitch is moved to the other position at t=0.* tm l m;""3Fin/f) [(",2015/4/2 12:25,8,560ea6f3f05219c891ba25dbb2adec2120ecfa58,FALSE,https://www.coursehero.com/file/11099381/final-exam-solution-fall-2013/,final exam solution fall 2013,90,test_prep,Other,Test prep,1.00001E+14,samantha.stroh,3304,0.027239709,4/18/24 10:00,illegible
354786,4416405,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,779715,HarbansDhadwal,0,HarbansDhadwal,779715,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2015,4416405,10794927,"Chapter 2, Solution 1.Design a problem, complete with a solution, to help students tobetter understand Ohms Law. Use at least two resistors and one voltage source. Hint,you could use both resistors at once or one at a time, it is up to you. Be creative",2015/2/19 21:27,33,bf48bd5cd6c55ccb8b9b06f2010c4e6fa2a14702,TRUE,https://www.coursehero.com/file/10794927/HW2-solutions/,HW2 solutions,90,homework,Assignment,Homework Help,1.00001E+14,jiaqiqian0726,3346,0.026897788,4/18/24 10:00,
354786,4445514,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,1,Fall,1,2014,4445514,11161310,,2015/4/9 13:29,2,47286ef89bc999e322d9a0ae03a41042771426a6,FALSE,https://www.coursehero.com/file/11161310/Homework-4/,Homework 4,86,homework,Other,Homework Help,1.00001E+14,johnnacaputo,3297,0.026084319,4/18/24 10:00,
354786,1454691,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,290166,ArmenZemanian,0,ArmenZemanian,290166,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2011,1454691,6432824,,2011/9/26 20:23,5,70f71fe4d2c0b153d5128ea278c7fd9bad6d81c3,FALSE,https://www.coursehero.com/file/6432824/Fall2010-3/,Fall2010-3,118,notes,Other,Notes,1.00001E+14,MajorFreedomPuppy8576,4588,0.025719268,4/18/24 10:00,
354786,7346286,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,1644078,Sergey Suchalkin,0,Sergey Suchalkin,1644078,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,1,Fall,1,2017,7346286,29427318,,2018/3/21 10:21,7,43bdc6836f01d2de5319c36202797f8c97721491,FALSE,https://www.coursehero.com/file/29427318/HW4-solution-partial1pdf/,HW4_solution_partial(1).pdf,57,homework,Other,Homework Help,1.00001E+14,lysol-bagels,2220,0.025675676,4/18/24 10:00,
354786,4287136,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2013,4287136,81483684,Midterm 1 ESE271 Fall 2020Problem 1. Find equivalent resistancebetween terminals a and b.Problem 2. Find current IProblem 3. Find voltage VProblem 4. Find voltage V0,2021/2/19 11:47,1,1412700bdd763652b01c087521276c65f0a84825,TRUE,https://www.coursehero.com/file/81483684/Midterm1-ESE-1pdf/,Midterm1_ESE (1).pdf,29,,Test,,1.00001E+14,junk993510126,1154,0.025129983,4/18/24 10:00,
354786,1608492,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,373077,Leon,0,Leon,373077,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2013,1608492,7898109,ESE 271/Spring 2013HW-07Due: May 8th.Problem 1.Find the transfer function T(s) = V1(s)/I1(s).1Problem 2.Find the transfer function T(s) = V2(s)/Is(s).2Problem 3.In a certain circuit the zero in initial condition output Vo(t) = 1 + 3*t*exp(-2*t) ,2013/5/28 13:10,6,850933312d061d71f59b265b6ca2c4adf4ab90ab,FALSE,https://www.coursehero.com/file/7898109/hw07sol/,hw07sol,96,notes,Slides,Notes,1.00001E+14,xt775,3978,0.02413273,4/18/24 10:00,
354786,4407527,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2014,4407527,10745065,ESE271/Spring2013SolutionofMidtermExam2.ESE271/Spring2013SolutionofMidtermExam2.ESE271/Spring2013SolutionofMidtermExam2.ESE271/Spring2013SolutionofMidtermExam2.,2015/2/12 16:03,4,3078195c979b34590f3db664b733f5bfe7975586,FALSE,https://www.coursehero.com/file/10745065/ESE271-Midterm2-Spring2013-solution/,ESE271_Midterm2_Spring2013_solution,80,test_prep,Other,Test prep,1.00001E+14,GrandIceWorlord,3353,0.023859231,4/18/24 10:00,illegible
354786,4287136,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2013,4287136,181400602,,2022/11/30 13:00,3,963d1c64076f164ba729cc13aaeed8170e0f0e0c,FALSE,https://www.coursehero.com/file/181400602/circuits-HW4-1pdf/,circuits HW4 (1).pdf,12,,Other,,1.00001E+14,JusticeYak940,505,0.023762376,4/18/24 10:00,
354786,10146410,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,139385,ZEMANIAN,0,ZEMANIAN,139385,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2019,10146410,71408246,,2020/10/24 13:56,3,24a34a6b8912527ab648dbbe71f265b0faabde31,FALSE,https://www.coursehero.com/file/71408246/HW6-solutionpdf/,HW6_solution.pdf,28,,Other,,1.00001E+14,MidKnight0320,1272,0.022012579,4/18/24 10:00,
354786,28302348,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2023,28302348,192270408,,2023/2/21 5:18,8,9d44e9d4eef33a6af80ee467dd29f04a6c275561,FALSE,https://www.coursehero.com/file/192270408/ESE271-Final-fall-2018-solutionpdf/,ESE271_Final_fall_2018_solution.pdf,9,,,,1.00001E+14,AdmiralFreedomDog29,422,0.021327014,4/18/24 10:00,
354786,10146410,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,139385,ZEMANIAN,0,ZEMANIAN,139385,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2019,10146410,71411898,,2020/10/24 14:46,8,a7821fa3627d06ff59dfc3fcceef08863ca64179,FALSE,https://www.coursehero.com/file/71411898/ESE271-Final-fall-2018-solutionpdf/,ESE271_Final_fall_2018_solution.pdf,26,,Other,,1.00001E+14,MidKnight0320,1272,0.020440252,4/18/24 10:00,
354786,32177800,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,139385,ZEMANIAN,0,ZEMANIAN,139385,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,1,Fall,1,2023,32177800,210076636,"/Vl{mE@mPQO};\EJ\A!_FIADINPQOL lemP~2]FalyL271ESEilTHEALL2017CURREMNTSCiRGUITCUpRRENTCindTHRoUGkgtRESHISTORF{MdThvenGunck1%uam,'mOFTheCRGUsT.P@oUE;S RyZn\/JH&amp;._},EyEC, STANCEP'po\yews'l&gt;ONodulWe-el\/a21",2023/8/16 14:31,8,948d116c6457101fc185ec80620a161e577ad747,FALSE,https://www.coursehero.com/file/210076636/Midterm-1-Samplepdf/,Midterm 1. Sample.pdf,5,,Slides,,1.00001E+14,SuperHumanElephant2275,246,0.020325203,4/18/24 10:00,
354786,35800769,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,139385,ZEMANIAN,0,ZEMANIAN,139385,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2024,35800769,226536230,"In problems 1-4 find time constant of the circuits:The circuits in problems 9, 10 are in zero state when the input Vs(t) is applied. FindVO(t). Identify forced and natural components of the output.",2024/2/27 13:18,11,ec1a6058bba109acf3209780817ab96edce3e20a,FALSE,https://www.coursehero.com/file/226536230/Homework-3-solutionspdf/,Homework_3_solutions.pdf,1,,,,1.00001E+14,AgentStarGoat10408,51,0.019607843,4/18/24 10:00,
354786,4287136,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2013,4287136,28231667,,2018/2/8 0:05,8,a5e044c78a4b831436365e7f33d1ec552f8cb254,FALSE,https://www.coursehero.com/file/28231667/Midterm-2-Solutionspdf/,Midterm 2. Solutions..pdf,43,test_prep,Other,Test prep,1.00001E+14,kpxforever,2261,0.019018134,4/18/24 10:00,illegible
354786,7419957,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,1,Fall,0,2017,7419957,48766040,,2019/10/18 17:28,3,108ea703b3307261e22ced8da80b8685b0c066d2,FALSE,https://www.coursehero.com/file/48766040/HW4pdf/,HW4.pdf,31,,Other,,1.00001E+14,azchn,1644,0.018856448,4/18/24 10:00,
354786,10146410,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,139385,ZEMANIAN,0,ZEMANIAN,139385,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2019,10146410,71411891,,2020/10/24 14:45,4,a87c862bfc22ab8040ebb70ebdc99e7e23107783,FALSE,https://www.coursehero.com/file/71411891/Midterm-2-solutionpdf/,Midterm_2_solution.pdf,23,,Other,,1.00001E+14,MidKnight0320,1272,0.018081761,4/18/24 10:00,
354786,4407527,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2014,4407527,26992373,"Using definition of Laplace transform, find the transform F(s) of the followingtime functions if it exists. If it does not exist, explain why. Show the details ofyour work:Apply inverse Laplace transform and find f(t) of the following:",2017/12/2 18:49,11,a2d93cb396ecb96730cb68063461882e66d2dafd,FALSE,https://www.coursehero.com/file/26992373/Homework-5-solutionspdf/,Homework_5_solutions.pdf,42,homework,Assignment,Homework Help,1.00001E+14,trashmaster,2329,0.018033491,4/18/24 10:00,
354786,354786,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,139385,ZEMANIAN,0,ZEMANIAN,139385,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,1,Fall,1,2008,354786,33010407,,2018/9/8 18:38,9,a719ce73a4af1e40acb19b290d87ab3ed721b469,FALSE,https://www.coursehero.com/file/33010407/Midterm-2-samplepdf/,Midterm_2_sample.pdf,35,test_prep,Other,Test prep,1.00001E+14,abdullahakbar98,2049,0.017081503,4/18/24 10:00,empty?
354786,4287136,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2013,4287136,145360796,"ESE 271: Electrical circuit analysisFall 2020The course is designed to provide the necessary theoretical background for electronic lecture andlab courses like ESE 211, 218, 311, 314, 324, 372, etc. The course covers the following topics:passive circui",2022/4/28 15:00,2,0f3bb6df63cdc1b17382c05ab0563bf7b0eb98f2,FALSE,https://www.coursehero.com/file/145360796/f20-ese271pdf/,f20-ese271.pdf,12,,Syllabus,,1.00001E+14,yammygang1234,721,0.016643551,4/18/24 10:00,
354786,4407527,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2014,4407527,26988717,,2017/12/2 18:49,5,cff94b993cb490587bc9340dd1dfab46693b1f16,FALSE,https://www.coursehero.com/file/26988717/Homework-61pdf/,Homework_6(1).pdf,38,homework,Other,Homework Help,1.00001E+14,trashmaster,2329,0.016316015,4/18/24 10:00,
354786,4287136,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2013,4287136,30485437,"The	resistor	values	(which	may	be	different)	and	the	voltage	of	the	source	are	unknown.	If	you	measure	voltage	between	points	A	and	B	you	will	obtain	V0.	If	you	connect	points	A	and	B	with	an	ideal	wire	the	current	in	this	wire	will	be	I0.Now	we	conn",2018/4/25 23:02,29,43e9f4ccf37951d65021e628befa09665f056a1e,TRUE,https://www.coursehero.com/file/30485437/ESE-271-HW-2-SOLpdf/,ESE 271 HW 2 SOL.pdf,35,homework,Slides,Homework Help,1.00001E+14,ConstableLapwing1413,2185,0.016018307,4/18/24 10:00,
354786,1608492,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,373077,Leon,0,Leon,373077,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2013,1608492,7898105,"ESE 271/Spring 2013HW-02Due: February 22nd.(room 143 Light Eng)Problem 1. (5 points) Find V0. Use the ideal op amp model with A = 100,000.1Problem 2. (5 points) Compare the power delivered to the 20-k resistor in this buffered circuitwith that if t",2013/5/28 13:10,12,a99ea1107334188bfc855c2338497c23062c03f3,FALSE,https://www.coursehero.com/file/7898105/hw02sol/,hw02sol,61,notes,Lab,Notes,1.00001E+14,xt775,3978,0.015334339,4/18/24 10:00,
354786,1454691,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,290166,ArmenZemanian,0,ArmenZemanian,290166,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2011,1454691,6432821,,2011/9/26 20:23,6,58686375160a1e4affb58a92c772ed929819acc3,FALSE,https://www.coursehero.com/file/6432821/ese271-4/,ese271-4,70,notes,Other,Notes,1.00001E+14,MajorFreedomPuppy8576,4588,0.015257193,4/18/24 10:00,
354786,1435966,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,281866,ThomasRobertazzi,0,ThomasRobertazzi,281866,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,4,Summer,1,2011,1435966,6287717,,2011/6/5 11:59,10,657ca17415e2a5a3a691055bf6cf2ae8dd49899a,FALSE,https://www.coursehero.com/file/6287717/Robertazzi-Final-271-summer07/,Robertazzi-Final-271-summer07,71,notes,Other,Notes,1.00001E+14,AndyWong92,4701,0.01510317,4/18/24 10:00,
354786,4287136,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2013,4287136,14644238,"ESE 271 SyllabusSummer 2016Prof. Thomas Robertazzi, InstructorPhone: 2-8412/8400 Office, Email: Thomas.Robertazzi@stonybrook.edu,Room 219 Light Eng.Office Hours: Mon/Wed1:00 to 2:00 PM.TA: Guanchao Feng (Guanchao.Feng@stonybrook.edu)Text: Electric ",2016/6/15 15:34,2,97d3a6740f07e2c1a66c3d6e9b5dbb5b3f0777ce,FALSE,https://www.coursehero.com/file/14644238/271syllabus-sum2016/,271syllabus-sum2016,42,notes,Syllabus,Notes,1.00001E+14,kev96h,2864,0.014664804,4/18/24 10:00,
354786,4407527,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2014,4407527,26991500,,2017/12/2 18:49,4,a6fdc3b4480651c82ef2d7eb66c387f3b0ba95a2,FALSE,https://www.coursehero.com/file/26991500/Homework-4pdf/,Homework_4.pdf,34,homework,Other,Homework Help,1.00001E+14,trashmaster,2329,0.01459854,4/18/24 10:00,
354786,4407527,ELECTRIC CIRCUIT ANALYSIS,271,ESE,73511,190494,LEONSHTERENGAS,0,LEONSHTERENGAS,190494,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354786-ESE271/,64,Stony Brook University,3,Spring,1,2014,4407527,60330793,"Bartholomew Wolinski 110601337ESE 507 - Advanced Digital System Design and GenerationProfessor Peter MilderPaper Review #2 - D. Bacon, R. Rabbah, S. Shukla. ""FPGA Programming for the Masses.""General purpose processors (GPPs) are simply processors that",2020/4/22 18:36,3,9784d285a196a2832489184a7a14de3cb1a462c2,FALSE,https://www.coursehero.com/file/60330793/ESE507-Paper-Review-2odt/,ESE507_Paper_Review_2.odt,21,,Assignment,,1.00001E+14,Bailiff_Lightning_Goldfinch10,1457,0.014413178,4/18/24 10:00,
