course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,final_date,diff_days,avg_views
1415355,9780815,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2019,9780815,13437287,"EEE120Hardware Lab 3 Answer SheetLatches, Flip-Flops and CountersName:_Task 3-1: Build an Active-High S-R LatchBuild in hardware an active-high S-R NOR latch. Test your circuit, following the testing protocol sequenceas outlined in the laboratory in",2/20/16 11:00,7,31e419649ce969984e05b98a90d1d3cc69192755,TRUE,FALSE,https://www.coursehero.com/file/13437287/EEE-120-Hardware-Lab-3/,EEE 120 Hardware Lab 3,1504,lab,Lab,Lab,1.00E+14,bigbang1358,3/5/24 10:00,2936,0.51226158
1415355,9780815,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2019,9780815,15869737,CSE/EEE120Final ExamName:ASU ID:You have 1 hour and 50 minutes to complete and turn in this quiz (allow approximately 30minutes for the multiple choice questions). Please read questions carefully and provide theanswers in the form requested. SHOW YO,9/5/16 16:48,8,c128bbc40908c919d256ce6544e422105cc72d58,TRUE,FALSE,https://www.coursehero.com/file/15869737/Mock-Final-solutions/,Mock Final solutions,1316,test_prep,Test,Test prep,1.00E+14,wangkaiyi0801,3/5/24 10:00,2738,0.480642805
1786481,4612699,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,3,Spring,1,2015,4612699,12133654,"EEE120Hardware Lab 3 Answer SheetLatches, Flip-Flops and CountersName:Task 3-1: Build an Active-High S-R LatchBuild in hardware an active-high S-R NOR latch. Test your circuit, following the testing protocol sequenceas outlined in the laboratory ins",9/16/15 22:24,7,073eff41f2fd3d7f5970e21bb5e1f66ee301fdcf,TRUE,FALSE,https://www.coursehero.com/file/12133654/-Hardware-Lab-3/,", Hardware Lab 3 ",1460,lab,Lab,Lab,1.00E+14,iMuhammaDx,3/5/24 10:00,3093,0.472033624
1415355,1803624,Digital Fundamentals,120,EEE,365825,1566710,Tylavsky,0,Tylavsky,1566710,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2013,1803624,30409600,"Question 15 out of 5 pointsTo design a synchronous counter that goes through the sequence 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0 and repeat, what is the minimum number of D flip flops needed if the design is a Mooremachine?Selected Answe",4/23/18 18:36,4,ff01f4a76a17bc3860e1ebbaf1807b6142e6952f,TRUE,FALSE,https://www.coursehero.com/file/30409600/Quiz-6pdf/,Quiz 6.pdf,1009,test_prep,Test,Test prep,1.00E+14,DannyH00,3/5/24 10:00,2143,0.470835278
1786481,4639847,Circuits 1,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,1,Fall,1,2015,4639847,12338202,"EEE 120Simulation Lab 2 Answer Sheet4-Bit Full Adder, Multiplexer, Decoder &amp; BufferName:Date: 09/16/2015Task 2-1: Design a Full AdderWrite down the canonical SOP expressions for the Cout and SUM function of a full adder. Be sure to checkthe lab man",10/8/15 11:53,16,6e1fc1955253e1e3d5204056a2d317716e4f1678,FALSE,FALSE,https://www.coursehero.com/file/12338202/SimulationLab2/,SimulationLab2,1362,lab,Lab,Lab,1.00E+14,aristotelian,3/5/24 10:00,3071,0.443503745
1415355,1803624,Digital Fundamentals,120,EEE,365825,1566710,Tylavsky,0,Tylavsky,1566710,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2013,1803624,30409707,Question 1Which gate cannot be used to build a latch?5 out of 5 pointsSelected Answer: ANDAnswers:NOTANDNANDNORQuestion 2Which timing diagram correctly describes the output Q of the level-triggered D latch?5 out of 5 pointsSelected Answer: 1A,4/23/18 18:36,4,4cfe0f156dd276a9d64100271344e0511a2a6882,TRUE,FALSE,https://www.coursehero.com/file/30409707/Quiz-5pdf/,Quiz 5.pdf,914,test_prep,Test,Test prep,1.00E+14,DannyH00,3/5/24 10:00,2143,0.4265049
1415355,13635451,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2020,13635451,64784739,"CSE/EEE 120Lab 3 Answer SheetRegisters, Counters and the ""Brainless CPU""Name:Instructor/Time:Date: 4/14/20Task 3-1: Build and Test a 4-Bit D Register with EnableInclude a picture of your Quartus circuit here:Please comment on the single biggest is",7/7/20 16:27,9,c2211f4f1ff9b768b45a860135b203d0288461e2,TRUE,FALSE,https://www.coursehero.com/file/64784739/Lab3docx/,Lab3.docx,542,lab,Lab,Lab,1.00E+14,kuljams,3/5/24 10:00,1337,0.405385191
1415355,9780815,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2019,9780815,13437284,"CSE/EEE 120Simulation Lab 2 Answer Sheet4-Bit Full Adder, Multiplexer, Decoder &amp; BufferName:_Date:_2/2/16_Task 2-1: Design a Full AdderWrite down the canonical SOP expressions for the Cout and SUM function of a full adder. Be sure to checkthe lab m",2/20/16 11:00,20,0200fdab206b2f338263f74528bfcc04c57c466c,TRUE,FALSE,https://www.coursehero.com/file/13437284/EEE-120-Simulation-Lab-2/,EEE 120 Simulation Lab 2,1107,lab,Lab,Lab,1.00E+14,bigbang1358,3/5/24 10:00,2936,0.377043597
1415355,1803624,Digital Fundamentals,120,EEE,365825,1566710,Tylavsky,0,Tylavsky,1566710,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2013,1803624,16987228,CSE/EEE 120Simulation Lab 4 Answer SheetThe MicroprocessorName:_Date:_Task 4-1: Build the Brainless Central Processing UnitInclude a picture of your Logisim Brainless Central Processing Unit circuit here:Task 4-2: Test and Control the Brainless Cen,10/20/16 19:57,19,d41c33f72947c83b4bda4560d50b63b5b1454f62,TRUE,FALSE,https://www.coursehero.com/file/16987228/SimulationLab4/,SimulationLab4,1015,lab,Lab,Lab,1.00E+14,HuiyiT,3/5/24 10:00,2693,0.376903082
1718686,1718686,,120,EEE,828907,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1718686-EEE120/,4361,Arizona State University,1,Fall,1,2013,1718686,8538223,Solns: Complete Microprocessor Copyright Daniel TylavskyThe Complete MicroprocessorIndividually: Fill in the table on the next slide givingthe values for all control lines for each clock cycleneeded to implement the: Store ACC to E. This willrequire,12/6/13 12:06,9,562777dc2330ac414e9a7443f8f00bbecaf1832b,FALSE,FALSE,https://www.coursehero.com/file/8538223/Solns-Complete-Microprocessor/,Solns Complete Microprocessor,1292,notes,Slides,Notes,1.00E+14,MasterDangerMoose4585,3/5/24 10:00,3742,0.345269909
1786481,4264937,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,3,Spring,1,2012,4264937,19150626,CSE/EEE 120Simulation Lab 4 Answer SheetThe MicroprocessorName:_Date:_Task 4-1: Build the Brainless Central Processing UnitInclude a picture of your Logisim Brainless Central Processing Unit circuit here:Task 4-2: Test and Control the Brainless Cen,1/24/17 20:22,21,598f29895b6bf22daa35f797ce981e3e2353b31d,TRUE,FALSE,https://www.coursehero.com/file/19150626/Sim-Lab-4/,Sim Lab 4,890,lab,Lab,Lab,1.00E+14,crasgarrettmcdowell,3/5/24 10:00,2597,0.342703119
1786481,4264937,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,3,Spring,1,2012,4264937,18841369,EEE 120Hardware Lab 4 Answer SheetCapstone Design ProjectName:_Task 4-1: Design of Synchronous Sequential MachinesDesign #1 (Mealy machine): What assumptions did you make in the design of this machine?Assume overlap is allowed.Assume a person would,1/13/17 10:39,17,f3dc6239b8c6c9e660234517492b5bf6c1e9b516,TRUE,FALSE,https://www.coursehero.com/file/18841369/EEE-120-Hardware-Lab-4/,EEE 120 Hardware Lab 4,876,lab,Lab,Lab,1.00E+14,amandalpierson,3/5/24 10:00,2608,0.335889571
1786481,4639847,Circuits 1,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,1,Fall,1,2015,4639847,12338199,"EEE 120Simulation Lab 1 Answer SheetHalf Adder, Increment &amp; Twos Complement CircuitName:Date: 09/07/2015Task 1-1: Build and Test the 1-Bit Half-AdderInclude a picture of your Logisim circuit implementation of a 1-bit half adder here:Follow the test",10/8/15 11:53,6,cb0befa1221e5a16d1c0760c65f8942ac2fb3929,TRUE,FALSE,https://www.coursehero.com/file/12338199/LabS1/,LabS1,1017,lab,Lab,Lab,1.00E+14,aristotelian,3/5/24 10:00,3071,0.331162488
1786481,4264937,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,3,Spring,1,2012,4264937,30017283,"CSE/EEE 120Simulation Lab 2 Answer Sheet4-Bit Full Adder, Multiplexer, Decoder &amp; BufferName:Date:Task 2-1: Build, Debug and Test a 1-Bit Full AdderInclude a picture of your Logisim 1-bit minimal form full-adder circuit here:1Test your minimal form",4/10/18 1:53,11,1b71b3901c3e9da9cf00b70afd8bf65c4db5b0f6,TRUE,FALSE,https://www.coursehero.com/file/30017283/Simulation-Lab-2/,Simulation Lab 2,708,lab,Lab,Lab,1.00E+14,PrivateNeutron3161,3/5/24 10:00,2156,0.3283859
1786481,4264937,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,3,Spring,1,2012,4264937,31548357,EEE 120Simulation Lab 4 Answer SheetThe MicroprocessorName:_Laura Bingelyte_Date:_10/02/2017_Task 4-1: Build the Addressing LogicInclude a picture of your Logisim addressing logic circuit here:Figure 1. Addressing Logic CircuitTable 0Input00000,6/13/18 13:01,19,b4aa59f0fc6c3e46aeae5aafd43de7836c49346c,TRUE,FALSE,https://www.coursehero.com/file/31548357/Bingelyte-LabS4doc/,Bingelyte_LabS4.doc,662,lab,Lab,Lab,1.00E+14,laurabingelyte02,3/5/24 10:00,2092,0.316443595
1415355,13635451,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2020,13635451,64785006,"CSE/EEE 120Lab 1 Answer SheetHalf Adder, Full Adder, 4-bit Incrementer and AdderName:Instructor/Time:Date: 2/17/20Task 1-1: Build and Test the 1-Bit Half-AdderInclude a picture of your Quartus circuit here:Please comment on the single biggest issu",7/7/20 16:27,11,ab3e3fed06e0c0e84bf78e06b7b49c60120c827c,TRUE,FALSE,https://www.coursehero.com/file/64785006/Lab1doc/,Lab1.doc,420,lab,Lab,Lab,1.00E+14,kuljams,3/5/24 10:00,1337,0.314136126
1415355,9780815,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2019,9780815,13437282,"EEE120 Hardware Lab 2 Answer SheetTTL Characteristics, Open-Collector Buffers, Three-State BuffersName:_Task 2-1: Gates with Common OutputsFollow the testing procedure outlined in the laboratory instructions and record your results in Table 1.Table 1",2/20/16 10:59,5,56f1bea872a3c7bdfa5833897f5b013a66e53f2a,TRUE,FALSE,https://www.coursehero.com/file/13437282/EEE-120-Hardware-Lab-2/,EEE 120 Hardware Lab 2,903,lab,Lab,Lab,1.00E+14,bigbang1358,3/5/24 10:00,2936,0.307561308
1371440,32185831,,120,EEE,161204,1033122,goryll,0,goryll,1033122,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1371440-EEE120/,4361,Arizona State University,1,Fall,1,2023,32185831,219576418,"CSE/EEE120 Capstone Design Project Fall 2023Bridge to Logictopia Project SummaryRead this entire specificationinformation is spread out andmight be buried in the middlemeeting all the requirements,carefully. Like a specification you will receive in",11/27/23 17:06,1,73c75caa19baf7514fe5f799eede3a49739cbb47,FALSE,FALSE,https://www.coursehero.com/file/219576418/Screenshot-2023-11-27-160445png/,Screenshot 2023-11-27 160445.png,30,,,,1.00E+14,MateOkapi3159,3/5/24 10:00,99,0.303030303
1415355,9780815,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2019,9780815,13437286,"EEE 120Simulation Lab 1 Answer SheetHalf Adder, Increment &amp; Twos Complement CircuitName:_ _Date:_1/26/2016_Task 1-1: Build and Test the 1-Bit Half-AdderInclude a picture of your Logisim circuit implementation of a 1-bit half adder here:1Follow the",2/20/16 11:00,10,4bb7753fbf816dfd9e10fdd77d47f7fe1e20d5d2,TRUE,FALSE,https://www.coursehero.com/file/13437286/EEE-120-Simulation-Lab-1/,EEE 120 Simulation Lab 1,884,lab,Lab,Lab,1.00E+14,bigbang1358,3/5/24 10:00,2936,0.301089918
1415355,13635451,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2020,13635451,64784993,CSE/EEE 120Lab 4 Answer SheetThe Complete MicroprocessorName: Instructor/Time:Task 4-1: Build and Test the Memory-Address-Generation CircuitInclude a picture of your Quartus circuit here:Please comment on the single biggest issue you were facing whe,7/7/20 16:27,9,4f438feb8d4e5782ee6e046b6c1a5a7b4bdab7f5,TRUE,FALSE,https://www.coursehero.com/file/64784993/Lab4docx/,Lab4.docx,402,lab,Lab,Lab,1.00E+14,kuljams,3/5/24 10:00,1337,0.300673149
1415355,1803624,Digital Fundamentals,120,EEE,365825,1566710,Tylavsky,0,Tylavsky,1566710,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1415355-EEE120/,4361,Arizona State University,1,Fall,1,2013,1803624,16619746,EEE 120Simulation Lab 4 Answer SheetThe MicroprocessorName:_Brandon Paston_Date:_10/05/2016_Task 4-1: Build the Brainless Central Processing UnitInclude a picture of your Logisim Brainless Central Processing Unit circuit here:1Task 4-2: Test and C,10/7/16 20:22,18,5f8276eb555bb91b65744a9f463bdf8ac01b37ce,TRUE,FALSE,https://www.coursehero.com/file/16619746/SimulationLab4/,SimulationLab4,791,lab,Lab,Lab,1.00E+14,brandonpaston,3/5/24 10:00,2706,0.292313378
1786481,4264937,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,3,Spring,1,2012,4264937,17923776,"EEE 120Simulation Lab 2 Answer Sheet4-Bit Full Adder, Multiplexer, Decoder &amp; BufferTask 2-1: Design a Full AdderWrite down the canonical SOP expressions for the Cout and SUM function of a full adder. Be sure tocheck the lab manual for more detailed i",11/21/16 22:50,14,10c64b740ff685e4b7ced34d2dbdd6e7f296530c,TRUE,FALSE,https://www.coursehero.com/file/17923776/Lab-S2/,Lab_S2,777,lab,Lab,Lab,1.00E+14,cinvoke2,3/5/24 10:00,2661,0.29199549
1786481,4264937,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,3,Spring,1,2012,4264937,17923764,"EEE 120: Extra Credit Design ProblemDesign a synchronous counter that counts up 0, 1, 2, 3, 0, 1, 2, 3, . when an input x = 1, and down whenx = 0 using (a) D flip-flops. (b) J-K flip-flops.You need to show the state definition table, the state transiti",11/21/16 22:50,3,a0b82032042b2906ba363867dff34aa466d7328b,TRUE,FALSE,https://www.coursehero.com/file/17923764/Lab-ExtraCredit/,Lab_ExtraCredit,775,lab,Assignment,Lab,1.00E+14,cinvoke2,3/5/24 10:00,2661,0.291243893
1371440,11452818,Digital Design Fundamentals,120,EEE,149003,932722,MATAR,0,MATAR,932722,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1371440-EEE120/,4361,Arizona State University,1,Fall,1,2019,11452818,53471504,CSE/EEE 120Lab 4 Answer Sheet (Online)The Complete MicroprocessorName:_Ronald D. Jackson_Date:_11/30/2019_Task 4-1: Build and Test the Memory-Address-Generation CircuitInclude a picture of your Quartus circuit here:Please comment on the single bigg,1/19/20 10:20,15,2e05cab20b763fbdee2717788c0e0112421dfbe9,TRUE,FALSE,https://www.coursehero.com/file/53471504/Lab4Template-Altera-onlinedoc/,Lab4Template_Altera_online.doc,423,lab,Lab,Lab,1.00E+14,jacksonrd,3/5/24 10:00,1507,0.280690113
1371440,1371440,Digital Design Fundamentals,120,EEE,149003,932722,MATAR,0,MATAR,932722,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1371440-EEE120/,4361,Arizona State University,4,Summer,1,2010,1371440,31618114,"Question15/5ptsThewaveformsbelowrepresenttheinputstoaSRflipflop.Duringwhichtimeinterval(s)willtheQoutputoftheflipflopbeLOW?1Correct!422and3Question25/5ptsIftheinputsofaJKflipflopareJ=0andK=1whiletheoutputsareQ=0andQ'=1,whatwilltheoutputsbeafte",6/17/18 22:16,17,b008b0025d1d3c5674d97ef8220cfaaf34837200,TRUE,FALSE,https://www.coursehero.com/file/31618114/QUIZ-5docx/,QUIZ 5.docx,581,test_prep,Assignment,Test prep,1.00E+14,ittest,3/5/24 10:00,2088,0.278256705
1371440,1371440,Digital Design Fundamentals,120,EEE,149003,932722,MATAR,0,MATAR,932722,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1371440-EEE120/,4361,Arizona State University,4,Summer,1,2010,1371440,31619998,Name_MULTIPLE CHOICE. Choose the one alternative that best completes the statement or answers the question.1) Which binary value equals 22?1) _A) 0001 B) 0010 C) 0011 D) 01002) Which binary value equals 24?2) _A) 00010001B) 00010000C) 00010100D),6/17/18 22:38,3,5c062ed6ecc7c0fce8a554691401c24f7a56a4df,TRUE,FALSE,https://www.coursehero.com/file/31619998/Practice-Problems-number-systems-and-conversions-2pdf/,Practice Problems number systems and conversions 2.pdf,554,test_prep,Assignment,Test prep,1.00E+14,ittest,3/5/24 10:00,2088,0.26532567
1786481,4264937,,120,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1786481-EEE120/,4361,Arizona State University,3,Spring,1,2012,4264937,22700096,"CSE/EEE 120Simulation Lab 4 (Stage D) Answer SheetThe Brainless MicroprocessorName:_Jenish Patel_Date:_April 5, 2017_Task D-1: Design and build register-1/Register-4 circuit and device.a)Include a picture of your Logic Works of Register-1 circuit a",5/8/17 23:54,8,d6bbe77ed663c003703d5f1fccd52588708579a1,TRUE,FALSE,https://www.coursehero.com/file/22700096/Simulation-lab-4/,Simulation lab 4,606,lab,Lab,Lab,1.00E+14,phoenixsun234,3/5/24 10:00,2493,0.243080626
