course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_string,user_id,username
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,197685075,"ECE 329 Fall 2022 - Homework 7Due: Thursday, Oct 13, 2022 at 5:00 pmECE 329 - Fall 2022Homework 7Problem 1In this problem, we will study the propagation of waves in free space. In a source-free regionwhere J = 0 and  = 0, Maxwell's equations reduce",4/1/23 17:40,2,81d5a2233a89998eceed4791e37086a09b911aef,FALSE,FALSE,https://www.coursehero.com/file/197685075/329-FA22-HW7pdf/,329_FA22_HW7.pdf,1,,,1.00001E+14,allenzh1025
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,197685070,"ECE 329 Fall 2022 - Homework 11Due: Thursday, Nov 10, 2022 at 5:00 pmECE 329 - Fall 2022Homework 11Problem 1Two TLs with characteristic impedances Z1 and Z2 are joined at a junction located at z = 0 thatalso includes a series resistance R as shown i",4/1/23 17:40,4,a1c6a2746363715717a243c99b59015bac900b0b,FALSE,FALSE,https://www.coursehero.com/file/197685070/329-FA22-HW11pdf/,329_FA22_HW11.pdf,5,,,1.00001E+14,allenzh1025
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,197685069,"ECE 329 Fall 2022 - Homework 14Due: Wednesday, Dec 7, 2022 at 5:00 pmECE 329 - Fall 2022Homework 14Problem 1We want to use a quarter-wave transformer to match a load ZL to a T.L. with a characteristicimpedance Zo = 50 . The quarter wave transformer",4/1/23 17:40,2,fd775d2aa9b4a59b2b8736874081b04e2d551366,FALSE,FALSE,https://www.coursehero.com/file/197685069/329-FA22-HW14-1pdf/,329_FA22_HW14-1.pdf,3,,,1.00001E+14,allenzh1025
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,197685066,"ECE 329 Fall 2022 - Homework 4Due: Thursday, Sep 22, 2022 at 5:00 pmECE 329 - Fall 2022Homework 4Problem 1Two infinite perfectly conducting plates parallel planes, placed on the x = 0 and x = 10 mplanes, hold equal and opposite signed surface charge",4/1/23 17:40,2,1e4b71143b6d1c1d5f8f2b41b6c821c50e439a0d,TRUE,FALSE,https://www.coursehero.com/file/197685066/329fa22hw4pdf/,329fa22hw4.pdf,4,,,1.00001E+14,allenzh1025
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,196098913,"HKN ECE 329 Exam 2Review sessionWI L L CA I A N D A BHI KAMBOJ( S L I DES BY ST E VEN KOL ACZKOWS K I , M O L LY FA N E, A N D S O O M I N K I M M )Magnetostatics (Lorentz Force:=0) = (    ) + 2   =  24Biot-Savart Law: Useful fo",3/20/23 23:28,23,c882f778d4508278750c6ddaa6d01ec87fcab096,TRUE,FALSE,https://www.coursehero.com/file/196098913/HKNECE329ReviewSession2SP21pdf/,HKNECE329ReviewSession2SP21.pdf,0,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,193223069,"TRUE FALSE1. (16 points) TRUE or FALSE questions (2 points each). Circle eitheror. Note thatsome of these questions require some calculation to get the right answer, but you do not need to showyour work to get credit. No partial credit is given on th",2/28/23 2:14,14,30ed45248800bbaf5785f23fed72953003d961ea,TRUE,FALSE,https://www.coursehero.com/file/193223069/ECE329Tutorial06pdf/,ECE329Tutorial06.pdf,0,,,1.00001E+14,privateaddress0123
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,193223060,"ECE 329Homework 14 SolutionsDue: Tuesday May 1, 2018, 6pm1. A TL with characteristic impedance Zo = 50  and length l = 0.4 has an open termination at d = 0and a 50  resistor connected between the TL conductors (a ""shunt"" connection) at d = 0.1. Us",2/28/23 2:14,11,9545f90c0676987d17df6f3d21e08a371964ebd6,TRUE,FALSE,https://www.coursehero.com/file/193223060/329sp18hw14solpdf/,329sp18hw14sol.pdf,4,,,1.00001E+14,privateaddress0123
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,191968348,"ECE 329: Fields and Waves I11. Lorentz-Drude Models for Conductivity andSusceptibility, and Polarization CurrentLorentz-Drude Model (~1900) Explains transportproperties in materials Assumes the microscopicbehavior of electrons in asolid may be ",2/19/23 3:15,10,4775557336da078a5cb1815bb7b49e77cac15651,FALSE,FALSE,https://www.coursehero.com/file/191968348/ECE329-FA22-Lecture11pdf/,ECE329_FA22_Lecture11.pdf,0,,,1.00001E+14,BrigadierAntelope10297
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,191968036,"ECE 329: Fields and Waves I9. Fields in Dielectric MediaWhat happens if we place a DIELECTRICMATERIAL in an environment with abackground E field?2 Raluca Ilie- Copying, publishing or distributingwithout express written permission is prohibitedW",2/19/23 3:15,22,39f47766df1a15324db57df7c753b2a69a973939,FALSE,FALSE,https://www.coursehero.com/file/191968036/ECE329-FA22-Lecture9pdf/,ECE329_FA22_Lecture9.pdf,0,,,1.00001E+14,BrigadierAntelope10297
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828868,"ECE 329 SPRING 2022Homework 3 Solution1. (5 points) In electrostatics, we generate a curl-free vector field E(x, y, z) if we take the gradientof a scalar function V (x, y, z). Therefore,   E =   (V ) = 0. x y z     E =  x",2/10/23 11:56,5,e75a6a543a698122256406cd93afbf265ed0b54b,TRUE,FALSE,https://www.coursehero.com/file/190828868/329sp22hw3solpdf/,329sp22hw3sol.pdf,4,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828737,"ECE329 Final Review - Cramming CarnivalBy: Josh Yu, Samuel Foley, Alex ZhangNovember 2021, Updated April 20221Mundane MultilineAssume f = 3Mhz, speed of propagation at that frequency through the first transmission line is 300km/sand speed of propaga",2/10/23 11:56,10,d457eb1147500884b7920102cc80fe20a1086324,TRUE,FALSE,https://www.coursehero.com/file/190828737/ECE329-FinalWorksheet-HKNpdf/,ECE329_FinalWorksheet_HKN.pdf,1,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828542,"ECE 329 SPRING 2022Homework 1 Solution1. Consider the 3D vectorsA = 3x + y  2z,B = x + y  z,C = x  2y + 3z,(a) (1 point) The vectorD = A + B = 4x + 2y  3z.(b) (1 point) The vector  15A + B  4C = 4x + 2y  3z  4(",2/10/23 11:56,5,428a7f6bd49f37d0b451a7f45cdfe39e9a90928f,FALSE,FALSE,https://www.coursehero.com/file/190828542/329sp22hw1solpdf/,329sp22hw1sol.pdf,4,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828490,"ECE329 Final Review Solutions - Cramming CarnivalBy: Alex Zhang, Josh Yu, Samuel FoleyMay 20221Mundane MultilineAssume f = 3Mhz, speed of propagation at that frequency through the first transmission line is 300km/sand speed of propagation through th",2/10/23 11:56,14,192788e528458aa0cff7a6156a7cbd94fac3f34a,TRUE,FALSE,https://www.coursehero.com/file/190828490/ECE329-FinalWorksheet-HKN-solutionspdf/,ECE329_FinalWorksheet_HKN_solutions.pdf,4,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828439,"ECE 329 SPRING 2022Homework 13 Solution1. (a) (4 points) Since both ends of the transmission line (TL) are open, each resonant mode willhave resonance frequencyvf = n, n  1.2lPlugging in numbers, we getf=1  108n = 10n [MHz]25(b) (3 points) ",2/10/23 11:56,9,347f3588b415befc03c82651b15bf4ef27a86d83,FALSE,FALSE,https://www.coursehero.com/file/190828439/329sp22hw13solpdf/,329sp22hw13sol.pdf,0,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828360,"ECE 329 SPRING 2022Homework 5 SolutionH1. (10 points) Applying Gauss' law S B  dS = 0 and defining the closed surface S composed bythe semicircle S1 with radius R, the semicircle S2 with radius 2R, the trapezoid S3 with bases2R and R and height L, a",2/10/23 11:56,6,01ef063680de32fff9e9d99998f68155c0e9b01a,TRUE,FALSE,https://www.coursehero.com/file/190828360/329sp22hw5solpdf/,329sp22hw5sol.pdf,2,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828358,"ECE 329 SPRING 2022Homework 9 Solution1. (a) Assuming the material is a perfect dielectric,i. (2 points) Impedance is given byrroo==  = 108.83 []=r o12and the velocity1cmv =  =  = 8.66  107 [ ].s12ii. (2 points) Wavele",2/10/23 11:56,11,d7d2afce3f3aa8344268ffa41a67e68c885ed428,TRUE,FALSE,https://www.coursehero.com/file/190828358/329sp22hw9solpdf/,329sp22hw9sol.pdf,2,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828335,"ECE 329 SPRING 2022Homework 10 SolutionV1. (a) (3 points) For the wave described by E1 = cos(t  z + 4 )xm,i. the corresponding phasors are given by 1 = xejz ej 4 VEm 1 = y 1 ejz ej 4 A .Homii. It is linearly polarized in x-d",2/10/23 11:56,8,3160b7923bb7103af422b9431619ba336e990f79,TRUE,FALSE,https://www.coursehero.com/file/190828335/329sp22hw10solpdf/,329sp22hw10sol.pdf,3,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828305,"ECE 329 SPRING 2022Homework 2 Solution1. (a) (2 points) For the particle to levitate motionless at the position where it was placed att = 0, the total force exerted on the particle must be zero. There are two types of forcesexerted on the particle : g",2/10/23 11:56,12,51ee90561552087787c789890fe1626a16aa19e6,TRUE,FALSE,https://www.coursehero.com/file/190828305/329sp22hw2solpdf/,329sp22hw2sol.pdf,4,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828203,"ECE 329 SPRING 2022Homework 11 Solution1. (5 points) For twin-lead transmission lines, the geometrical factor is given byGF =SincerZo =we can can find thatL1=CGF1coshrD2a.cosh1=D2ar,r D = 2a cosh Zo .Ass",2/10/23 11:56,9,c7c29fcde842864da72e4db1b148a9d189ff2949,TRUE,FALSE,https://www.coursehero.com/file/190828203/329sp22hw11solpdf/,329sp22hw11sol.pdf,0,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828140,"ECE 329 SPRING 2022Homework 14 Solution1. (a) (3 points) The direct approach is to find the voltage and current at the load. Knowingthe voltage and impedance at the load, we can find:VL = j15 [V]VLj15IL === j0.1 [A]RL1501PL =Re{VL IL } = 0.",2/10/23 11:56,12,6b486612ed21687ecaa0d2fb8fd0755e6575b610,TRUE,FALSE,https://www.coursehero.com/file/190828140/329sp22hw14solpdf/,329sp22hw14sol.pdf,2,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828137,"ECE 329 SPRING 2022Homework 6 Solution1. Since the closed paths are not varying in time and the magnetic field B is independent ofposition, we can rewrite Faraday's law as followsZIdBdB dS = n  Area,E = E  dl = dtdtSCwhere n i",2/10/23 11:56,9,0b2eb8c954938fcbde61ad24dd8894a0591b49ad,TRUE,FALSE,https://www.coursehero.com/file/190828137/329sp22hw6solpdf/,329sp22hw6sol.pdf,1,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190828097,"ECE 329 SPRING 2022Homework 8 Solution1. (a) (1 point) The vector wave field E(x, t) is given byE(y, t) = 80(t + y/cV) z [ ].m(b) (1 point) The associated wave field H(x, t) isH(y, t) = A80 t + y/c() x [ ].om(c) (2 points) The Po",2/10/23 11:56,9,fbb75e0f991feabd2e730557410530645d28d8cf,TRUE,FALSE,https://www.coursehero.com/file/190828097/329sp22hw8solpdf/,329sp22hw8sol.pdf,1,,,1.00001E+14,MajorDogMaster438
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190536503,"ECE329 Final Review Solutions - Cramming CarnivalBy: Alex Zhang, Josh Yu, Samuel FoleyMay 20221Mundane MultilineAssume f = 3Mhz, speed of propagation at that frequency through the first transmission line is 300km/sand speed of propagation through th",2/8/23 10:53,9,aa94cf00a2729e5c826107597ee94bae485eef92,TRUE,FALSE,https://www.coursehero.com/file/190536503/329-Finals-Worksheet-Solutionspdf/,329_Finals_Worksheet_Solutions.pdf,1,,,1.00001E+14,DrAntelope823
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190413306,"ECE 329 Fall 2022Homework 8 SolutionProblem 1V ]:z)y [ma) For the plane wave described by E1 = 3 cos(!t is the unit vector paralleli) The magnetic field H should satisfy H = E , whereto the propagation direction. Then, we can find the expr",2/7/23 14:31,5,e29e93914f5dcb3e972996eb3031aaa832026fe1,TRUE,FALSE,https://www.coursehero.com/file/190413306/329fa22hw8solpdf/,329fa22hw8sol.pdf,2,,,1.00001E+14,SuperGalaxy7216
329997,28250939,ECE 329,329,ECE,10670,122712,FRANKE,0,FRANKE,122712,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",3,Spring,1,2023,28250939,190412853,"ECE 329 Fall 2022 - Homework 8Due: Thursday, Oct 20, 2022 at 5:00 pmECE 329 - Fall 2022Homework 8Problem 1For each of the four plane waves (in free space) described bya) E1 = 3 cos(!tb) E2 = Eo cos(!tz)y V/mz)x + Eo sin(!tc) H3 = cos(!t + z ",2/7/23 14:26,3,0b3c07481553b61d75d691596d01260536dcb047,FALSE,FALSE,https://www.coursehero.com/file/190412853/329fa22hw8pdf/,329fa22hw8.pdf,2,,,1.00001E+14,SuperGalaxy7216
329997,27744136,,329,ECE,10670,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",2,Winter,1,2023,27744136,189011683,,1/28/23 17:09,6,4ff3d4530a846c3ead589bddf40312a62fa2cbc2,FALSE,FALSE,https://www.coursehero.com/file/189011683/ECE-HW-5pdf/,ECE HW 5.pdf,1,,,1.00001E+14,SargentGoatMaster227
329997,27744136,,329,ECE,10670,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",2,Winter,1,2023,27744136,189011672,,1/28/23 17:09,5,d759e99250d2e7048b0907b91ad665128df0ff32,FALSE,FALSE,https://www.coursehero.com/file/189011672/ECE-329-HW-3pdf/,ECE 329 HW 3.pdf,4,,,1.00001E+14,SargentGoatMaster227
329997,27744136,,329,ECE,10670,142608,,0,,142608,779,,https://www.coursehero.com/sitemap/schools/779-University-of-Illinois-Urbana-Champaign/courses/329997-ECE329/,779,"University of Illinois, Urbana Champaign",2,Winter,1,2023,27744136,189011671,,1/28/23 17:09,6,732d0e700fe974cdc0373aeb23b953a05d982d82,FALSE,FALSE,https://www.coursehero.com/file/189011671/ECE-329-HW-4pdf/,ECE 329 HW 4.pdf,0,,,1.00001E+14,SargentGoatMaster227
