course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_string,user_id,username
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575454,"CS21Decidability and TractabilityLecture 17February 14, 2020February 14, 2020CS21 Lecture 171Outline The complexity classes P, EXP Time Hierarchy Theorem hardness and completeness- an EXP-complete problem the complexity class NP- alterna",5/10/21 8:51,37,d0b9a54f1c2136eb4534a2e89d4f672f723e0ef3,FALSE,FALSE,https://www.coursehero.com/file/92575454/lec17pptx/,lec17.pptx,2,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575451,"CS21Decidability and TractabilityLecture 20February 24, 2020February 24, 2020CS21 Lecture 201Outline NP-complete problems: independent set,vertex cover, clique NP-complete problems: Hamilton path andcycle,Traveling Salesperson Problem NP-c",5/10/21 8:51,29,c52e309a96d370a53172fdf83c787efcee8ba428,TRUE,FALSE,https://www.coursehero.com/file/92575451/lec20pptx/,lec20.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575437,"CS21Decidability and TractabilityLecture 10January 29, 2020January 29, 2020CS21 Lecture 101OutlineChurch-Turing Thesisdecidable, RE, co-RE languagesthe Halting Problemreductionsmany-one reductionsJanuary 29, 2020CS21 Lecture 102",5/10/21 8:50,24,0445c4fe358073e0257bfa7ce6286ec448209db1,TRUE,FALSE,https://www.coursehero.com/file/92575437/lec10pptx/,lec10.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575434,"OutlineCS21Decidability and TractabilityLecture 6January 17, 2020January 17, 2020CS21 Lecture 61equivalence of NPDAs and CFGsnon context-free languagesdeterministic PDAsJanuary 17, 2020NPDA, CFG equivalenceCS21 Lecture 6NPDA, CFG equiv",5/10/21 8:50,5,751b440f080debdc74c4ae607c0b0832c0a9b6c7,FALSE,FALSE,https://www.coursehero.com/file/92575434/lec6pdf/,lec6.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575376,"CS21Decidability and TractabilityLecture 15February 10, 2020February 10, 2020CS21 Lecture 151OutlineGdel Incompleteness Theorem (cont'd)...on to Complexity Extended Church-Turing Thesis The complexity class P Examples of problems in PFeb",5/10/21 8:51,34,01d22b36ad5b5b7adc677cc7cea457fb453eb500,FALSE,FALSE,https://www.coursehero.com/file/92575376/lec15pptx/,lec15.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575372,"CS21Decidability and TractabilityLecture 13February 5, 2020February 5, 2020CS21 Lecture 131OutlineRice's TheoremPost Correspondence Problembeyond RE and co-REFebruary 5, 2020CS21 Lecture 132Rice's Theorem We have seen that the foll",5/10/21 8:51,28,c6ebeb1b8d79b92b9a654d2288fdf45f9e5d4b19,TRUE,FALSE,https://www.coursehero.com/file/92575372/lec13pptx/,lec13.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575368,"CS21Decidability and TractabilityLecture 11January 31, 2020January 31, 2020CS21 Lecture 111OutlineRE and co-REreductionsmany-one reductionsundecidable problems--computation historiessurprising contrasts betweendecidable/undecidabl",5/10/21 8:51,31,741b462a7e676eb689c7718f74ee2d3a70452618,TRUE,FALSE,https://www.coursehero.com/file/92575368/lec11pptx/,lec11.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575361,"Outline challenges to the extended Church-TuringThesisCS21Decidability and Tractability- randomized computation(course summary and review)Lecture 26March 9, 2020March 9, 2020CS21 Lecture 26- quantum computation1Randomness in computationMarc",5/10/21 8:51,11,2e126bf6227898dab79b6e86596ff35c5ba389be,TRUE,FALSE,https://www.coursehero.com/file/92575361/lec26pdf/,lec26.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575339,CS 21Decidability and TractabilityWinter 2020Problem Set 5Out: February 19Due: February 26Reminder: you are encouraged to work in groups of two or three; however you must turn in your ownwrite-up and note with whom you worked. You may consult the c,5/10/21 8:52,2,9960a1ab709cb7e3bc9a49fa01b5ea6950d3b534,TRUE,FALSE,https://www.coursehero.com/file/92575339/ps5pdf/,ps5.pdf,11,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575338,"OutlineCS21Decidability and TractabilityLecture 9January 27, 2020January 27, 2020CS21 Lecture 9Turing Machines and variants--1Deciding and Recognizingmultitape TMsnondeterministic TMsChurch-Turing ThesisJanuary 27, 2020CS21 Lecture 9D",5/10/21 8:50,5,79d7114bb7eb206e17d8323c9e75a15d1b9af3bf,FALSE,FALSE,https://www.coursehero.com/file/92575338/lec9pdf/,lec9.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575334,"CS21Decidability and TractabilityLecture 21February 26, 2020February 26, 2020CS21 Lecture 211Outline NP-complete problems: Hamilton path andcycle,Traveling Salesperson Problem NP-complete problems: Subset Sum NP-complete problems: NAE-3-SAT",5/10/21 8:51,25,524a42ddc0d93dada499d1faf116c4da8700caee,TRUE,FALSE,https://www.coursehero.com/file/92575334/lec21pptx/,lec21.pptx,2,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575326,"CS21Decidability and TractabilityLecture 14February 7, 2019February 8, 2019CS21 Lecture 141Grades so far An idea of eventual scale:100A+96.5A89.5A86.5B+83.5B78.5B73.5C+69.5C65.5C61.5D+56.5D51.5E/F96-10089-9585-8879-8474-7870-7366",5/10/21 8:51,32,1218e55e364c46c2213894589dbb2b521b92c7b8,TRUE,FALSE,https://www.coursehero.com/file/92575326/lec14pptx/,lec14.pptx,2,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575324,"CS21Decidability and TractabilityLecture 22February 28, 2020February 28, 2020CS21 Lecture 221Outline NP-complete problems: NAE-3-SAT, maxcut The complexity class coNP The complexity class coNP NPFebruary 28, 2020CS21 Lecture 222Not-All",5/10/21 8:51,19,baaa82a62c1ef9a05e6cbfc3cb72ade6560e693d,TRUE,FALSE,https://www.coursehero.com/file/92575324/lec22pptx/,lec22.pptx,5,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575322,"CS 21Decidability and TractabilityWinter 2020Solution Set 4Posted: February 19If you have not yet turned in the Problem Set, you should not consult these solutions.1. The key here is that H is fixed. Suppose it has k vertices. Given an input G, we c",5/10/21 8:52,1,a383b4a0421a5eaff84577a0f73757255235e838,FALSE,FALSE,https://www.coursehero.com/file/92575322/soln4pdf/,soln4.pdf,39,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575320,"Outline NP-complete problems: NAE-3-SAT, maxcutCS21Decidability and Tractability The complexity class coNP The complexity class coNP  NPLecture 22February 28, 2020February 28, 2020CS21 Lecture 221February 28, 2020Not-All-Equal 3SAT(x1		",5/10/21 8:51,4,d34bf415a2b736d373cc1686442d4888f2b2bba8,FALSE,FALSE,https://www.coursehero.com/file/92575320/lec22pdf/,lec22.pdf,5,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575319,"CS21Decidability and TractabilityLecture 24March 4, 2020March 4, 2020CS21 Lecture 241Outline The complexity class coNP NP (finishing up) The complexity class PSPACE- a PSPACE-complete problem- PSPACE and 2-player games challenges to the ex",5/10/21 8:51,18,f9bf5b8ebaad6f26215676a050bdffa525555772,FALSE,FALSE,https://www.coursehero.com/file/92575319/lec24pptx/,lec24.pptx,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575314,"Outline The complexity class coNP  NP (finishing up) The complexity class PSPACECS21Decidability and Tractability- a PSPACE-complete problem- PSPACE and 2-player games challenges to the extended Church-TuringThesisLecture 24March 4, 2020Mar",5/10/21 8:51,3,12e9d4ec6972450be4644f0544b172f1219c7d79,FALSE,FALSE,https://www.coursehero.com/file/92575314/lec24pdf/,lec24.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575313,"OutlineCS21Decidability and TractabilityLecture 5January 15, 2020January 15, 2020CS21 Lecture 51Context-free grammars andlanguagesCS21 Lecture 5Context-Free Grammars and Languagesequivalence of NPDAs and CFGsnon context-free languagesJan",5/10/21 8:50,4,5b19bb5272c63b98b1b178732454795b1a5c6ea0,FALSE,FALSE,https://www.coursehero.com/file/92575313/lec5pdf/,lec5.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575310,"CS 21Decidability and TractabilityWinter 2020Midterm SolutionsOut: February 12If you have not yet turned in the Midtermyou should not consult these solutions.0-10-21. (a) The language L1 is not context-free.To see it is not context-free, we use",5/10/21 8:52,4,561886c2616f1d1f4c3e6ce5643d1c6cb1f8d639,TRUE,FALSE,https://www.coursehero.com/file/92575310/soln-midpdf/,soln-mid.pdf,60,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575306,"CS21Decidability and TractabilityLecture 6January 17, 2020January 17, 2020CS21 Lecture 61Outlineequivalence of NPDAs and CFGsnon context-free languagesdeterministic PDAsJanuary 17, 2020CS21 Lecture 62NPDA, CFG equivalenceTheorem: a",5/10/21 8:50,28,629ccf92b177471a825a4d72b556013f584a21b5,FALSE,FALSE,https://www.coursehero.com/file/92575306/lec6pptx/,lec6.pptx,3,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575305,"OutlineCS21Decidability and TractabilityNon-regular languages: Pumping LemmaPushdown AutomataContext-Free Grammars and LanguagesLecture 4January 13, 2020January 13, 2020CS21 Lecture 41Limits on the power of FAJanuary 13, 2020CS21 Lectur",5/10/21 8:50,8,4c72adc525176eb77d2ac421831238d2c12e0221,TRUE,FALSE,https://www.coursehero.com/file/92575305/lec4pdf/,lec4.pdf,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575302,"CS21Decidability and TractabilityLecture 1January 6, 2020January 6, 2020CS21 Lecture 11Outlineadministrative stuffmotivation and overview of the courseproblems and languagesFinite AutomataJanuary 6, 2020CS21 Lecture 12Administrati",5/10/21 8:50,23,87ce2d10937eca8e73d1a8ab359eb83801d2b6a5,TRUE,FALSE,https://www.coursehero.com/file/92575302/lec1pptx/,lec1.pptx,2,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575290,"Outline challenges to the extended Church-TuringThesisCS21Decidability and Tractability- randomized computation- quantum computationLecture 27March 11, 2020March 11, 2020CS21 Lecture 271March 11, 2020CS21 Lecture 27Extended Church-Turing Th",5/10/21 8:51,5,ea44abef63410582d9716509bf8bcb8ade8b1315,FALSE,FALSE,https://www.coursehero.com/file/92575290/lec27pdf/,lec27.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575267,"CS21Decidability and TractabilityLecture 23March 2, 2020March 2, 2020CS21 Lecture 231Outline The complexity class coNP The complexity class coNP NPMarch 2, 2020CS21 Lecture 232coNP Is NP closed under complement?Can we transformthis ma",5/10/21 8:51,14,77af9a45616292e72dd8b301cab9dab898a75bcb,TRUE,FALSE,https://www.coursehero.com/file/92575267/lec23pptx/,lec23.pptx,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575266,"CS21Decidability and TractabilityLecture 4January 13, 2020January 13, 2020CS21 Lecture 41OutlineNon-regular languages: Pumping LemmaPushdown AutomataContext-Free Grammars and LanguagesJanuary 13, 2020CS21 Lecture 42Limits on the powe",5/10/21 8:50,47,ae70d5170591572aaf5dd675e1cf9ab32f916e36,TRUE,FALSE,https://www.coursehero.com/file/92575266/lec4pptx/,lec4.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575263,"CS 21Decidability and TractabilityWinter 2020Solution Set 1Posted: January 22If you have not yet turned in the Problem Set, you should not consult these solutions.1. We need to define a language that has the same computational power as the function ",5/10/21 8:52,3,c093aaf6d2cad038afea75f36d6a75e3e0ce8cf6,TRUE,FALSE,https://www.coursehero.com/file/92575263/soln1pdf/,soln1.pdf,60,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575262,"OutlineCS21Decidability and Tractability...on to ComplexityLecture 15February 10, 2020February 10, 2020Gdel Incompleteness Theorem (cont'd) Extended Church-Turing Thesis The complexity class P Examples of problems in PCS21 Lecture 151Febr",5/10/21 8:51,6,001e4b99896ebc1b4f49c57c108924984ac036a4,FALSE,FALSE,https://www.coursehero.com/file/92575262/lec15pdf/,lec15.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575260,"Outline NP-complete problems: independent set,vertex cover, cliqueCS21Decidability and Tractability NP-complete problems: Hamilton path andcycle,Traveling Salesperson ProblemLecture 20February 24, 2020February 24, 2020CS21 Lecture 20 NP-comp",5/10/21 8:51,5,a66e54a7d7397648a6423b1f35e1fcb4cc31cab4,FALSE,FALSE,https://www.coursehero.com/file/92575260/lec20pdf/,lec20.pdf,1,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575245,"CS21Decidability and TractabilityLecture 25March 6, 2020March 6, 2020CS21 Lecture 251Outline The complexity class PSPACE- a PSPACE-complete problem- PSPACE and 2-player games challenges to the extended Church-TuringThesis- randomized compu",5/10/21 8:51,24,ef5fe8199f8777be6475bd9f7da930067316ae74,FALSE,FALSE,https://www.coursehero.com/file/92575245/lec25pptx/,lec25.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575241,"CS 21Decidability and TractabilityWinter 2020Solution Set 3Posted: February 5If you have not yet turned in the Problem Set, you should not consult these solutions.1. (a) A 2-NPDA is a 7-tuple (Q, , 1 , 2 , , q0 , F ), where Q, , 1 , 2 and F a",5/10/21 8:52,6,40803eae9b9b2d3e104bdef2d12098ba63d2d004,FALSE,FALSE,https://www.coursehero.com/file/92575241/soln3pdf/,soln3.pdf,34,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575239,CS 21Decidability and TractabilityWinter 2020MidtermOut: February 5Due: February 12This is a midterm. You may consult only the course notes and the text (Sipser). You may notcollaborate. The full honor code guidelines can be found in the course syl,5/10/21 8:51,2,3e3d8389ef455e0719f9c6e78e7b7b592a917f2b,FALSE,FALSE,https://www.coursehero.com/file/92575239/midtermpdf/,midterm.pdf,58,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575238,"CS21: Decidability and Tractabilitycourse information and tentative scheduleCatalog description: This course introduces the formal foundations of computer science, the fundamentallimits of computation, and the limits of efficient computation. Topics wi",5/10/21 8:52,2,f40018b524014201db3179d7672157a8a5b28b8c,FALSE,FALSE,https://www.coursehero.com/file/92575238/syllabus20pdf/,syllabus20.pdf,15,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575234,"CS21Decidability and TractabilityLecture 8January 24, 2020January 24, 2020CS21 Lecture 81Outlinedeciding CFLsTuring Machines and variants--multitape TMsnondeterministic TMsChurch-Turing ThesisJanuary 24, 2020CS21 Lecture 82Decidi",5/10/21 8:50,27,cb65eef2c62f8feebc41d8c08fc761e2393a2627,FALSE,FALSE,https://www.coursehero.com/file/92575234/lec8pptx/,lec8.pptx,0,,,1.00001E+14,MegaLarkPerson48
723577,2317175,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2014,2317175,92575186,"CS21Decidability and TractabilityLecture 18February 19, 2020February 20, 2020CS21 Lecture 181Outline the complexity class NP- alternate characterization of NP- 3-SAT is NP-complete- NP-complete problems: independent set,vertex cover, clique",5/10/21 8:51,31,32a900fdf1045de0f97387335b7e384f4ee81074,FALSE,FALSE,https://www.coursehero.com/file/92575186/lec18pptx/,lec18.pptx,1,,,1.00001E+14,MegaLarkPerson48
