course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_string,user_id,username
443811,29280323,Introduction to Computer Programming,001,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/443811-CS001/,251,Caltech,3,Spring,1,2023,29280323,193941345,Programmation Web avec JavaScriptUniversity of Illinois at Urbana-Champaign1Outline1Intro duction2Bases du langage3Structures de controle456Types/ClassesNavigateurDOMEvenements72Outline1Intro duction2Bases du langage3Struc,2023-03-05 12:38:11,64,37dec96470370c6e3586b8028e7deee5664dac88,False,False,https://www.coursehero.com/file/193941345/javascriptpdfpdf/,javascript.pdf.pdf,0,notes,Notes,100000863379459,CommodoreHeatScorpion34
1472537,28649128,Introduction to Algorithms,38,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/1472537-CS38/,251,Caltech,3,Spring,1,2023,28649128,190946086,"AlgorithmsPeter SchroederFinal Examination (due Friday June 3, 4:00pm)Caltech CS38/138, Spring 2022Final Availability: The final will be available Saturday afternoon following the TA review session (theremay be some time between the session finishing",2023-02-11 12:39:14,3,a08031c9f7f671c60ffc12a4264b6dd321fbf8ff,True,False,https://www.coursehero.com/file/190946086/Final-Releasepdf/,Final Release.pdf,19,,,100000862013649,BaronSalamanderMaster773
1472537,28649128,Introduction to Algorithms,38,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/1472537-CS38/,251,Caltech,3,Spring,1,2023,28649128,190946080,"AlgorithmsPeter SchroederProblem Set 4 (due Friday April 29, 4:00pm)Caltech CS38/CS138, Spring 2022Submission instructions Problems must be submitted as a PDF on Gradescope. Do not include yourreal name on the set, only your codename. List the codena",2023-02-11 12:39:16,1,3503e0dfde9f49cd5d5d2a3d5d2b8e01fcfe4ca9,True,False,https://www.coursehero.com/file/190946080/PS4-Releasepdf/,PS4 Release.pdf,3,,,100000862013649,BaronSalamanderMaster773
1472537,28649128,Introduction to Algorithms,38,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/1472537-CS38/,251,Caltech,3,Spring,1,2023,28649128,190946078,"AlgorithmsPeter SchroderProblem Set 3 (due Friday April 22, 4:00pm)Caltech CS38/CS138, Spring 2022Submission instructions Problems must be submitted as a PDF on Gradescope. Do not include yourreal name on the set, only your codename. List the coden",2023-02-11 12:39:16,1,dc92d7d4fa5120ba07ec141e35c53fcd942de21c,True,False,https://www.coursehero.com/file/190946078/PS3-Releasepdf/,PS3 Release.pdf,3,,,100000862013649,BaronSalamanderMaster773
723577,28649120,Decidability and Tractability,21,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/723577-CS21/,251,Caltech,3,Spring,1,2023,28649120,190946058,"CS 21Decidability and TractabilityWinter 2023Solution Set 1Posted: January 18If you have not yet turned in the Problem Set, you should not consult these solutions.1. We need to define a language that has the same computational power as the function ",2023-02-11 12:39:14,3,1e1911fe0f3b46dc56530c887e682e5d4cf0d00b,True,False,https://www.coursehero.com/file/190946058/soln1pdf/,soln1.pdf,2,,,100000862013649,BaronSalamanderMaster773
1472537,28649128,Introduction to Algorithms,38,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/1472537-CS38/,251,Caltech,3,Spring,1,2023,28649128,190946052,"AlgorithmsPeter SchroederProblem Set 6 (due Friday May 20, 4:00pm)Caltech CS38/CS138, Spring 2022Submission instructions Problems must be submitted as a PDF on Gradescope. Do not include yourreal name on the set, only your codename. List the codename",2023-02-11 12:39:15,4,fca181f97ee34774e7048601c191daec41e95084,True,False,https://www.coursehero.com/file/190946052/PS6-Releasepdf/,PS6 Release.pdf,16,,,100000862013649,BaronSalamanderMaster773
807916,28649123,Computer&nbsp;Algorithms,138,CS,92309,2174878,"Quartz,&nbsp;S",0,"Quartz,&nbsp;S",2174878,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/807916-CS138/,251,Caltech,3,Spring,2,2023,28649123,190946037,"AlgorithmsPeter SchroederMidterm Examination (due Friday May 6, 4:00pm)Caltech CS38/138, Spring 2022Midterm Availability: The midterm will be available Saturday afternoon following the TA review session(there may be some time between the session fini",2023-02-11 12:39:15,2,0e50311341ca1cc274a5237a39aae646d5c8ab61,True,False,https://www.coursehero.com/file/190946037/Midterm-Releasepdf/,Midterm Release.pdf,48,,,100000862013649,BaronSalamanderMaster773
1472537,28649128,Introduction to Algorithms,38,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/1472537-CS38/,251,Caltech,3,Spring,1,2023,28649128,190945962,"AlgorithmsPeter SchroederProblem Set 5 (due Friday April 13, 4:00pm)Caltech CS38/CS138, Spring 2022Submission instructions Problems must be submitted as a PDF on Gradescope. Do not include yourreal name on the set, only your codename. List the codena",2023-02-11 12:39:15,2,404cc8669314a5a883b631a23bf0d17d71bb06f1,True,False,https://www.coursehero.com/file/190945962/PS5-Releasepdf/,PS5 Release.pdf,6,,,100000862013649,BaronSalamanderMaster773
1472537,28649128,Introduction to Algorithms,38,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/1472537-CS38/,251,Caltech,3,Spring,1,2023,28649128,190945936,"AlgorithmsPeter SchroederProblem Set 7 (due Friday May 27, 4:00pm)Caltech CS38/CS138, Spring 20221. (6 points); no collab. Let A be an n  m real matrix, and c  Rm . Use LP duality to show thatexactly one of the following systems of inequalities is ",2023-02-11 12:39:14,1,4c77361f0c53f7e9c3b599818d64ce8dbf48f8a1,True,False,https://www.coursehero.com/file/190945936/PS7-Releasepdf/,PS7 Release.pdf,9,,,100000862013649,BaronSalamanderMaster773
1472537,28649128,Introduction to Algorithms,38,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/1472537-CS38/,251,Caltech,3,Spring,1,2023,28649128,190945923,"AlgorithmsPeter SchroderProblem Set 1 (due Friday April 8, 4:00pm)Caltech CS38/CS138, Spring 2022Submission instructions Problems must be uploaded as a PDF to Gradescope. At the top of eachproblem, list the codenames of other students you worked wi",2023-02-11 12:39:16,2,ac1f76477dfb32106003e03c99548818ffe2f1e8,True,False,https://www.coursehero.com/file/190945923/PS1-Releasepdf/,PS1 Release.pdf,20,,,100000862013649,BaronSalamanderMaster773
1472537,28649128,Introduction to Algorithms,38,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/1472537-CS38/,251,Caltech,3,Spring,1,2023,28649128,190945889,"AlgorithmsPeter SchroderProblem Set 2 (due Friday April 15, 4:00pm)Caltech CS38/CS138, Spring 2022Submission instructions Problems must be submitted as a PDF on Gradescope. Do not includeyour real name on the set, only your codename. List the coden",2023-02-11 12:39:16,2,739360fbd895637f9ca9cfde80f970b785755833,True,False,https://www.coursehero.com/file/190945889/PS2-Release-1pdf/,PS2 Release-1.pdf,19,,,100000862013649,BaronSalamanderMaster773
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189668375,"PREGUNTAS KAHOOT SEGURIDAD T.5 -CRIPTOGRAFACriptografa significa...Escritura ocultaCiframos cierta informacin porque ...No es pblicaLa criptografa es modernaNo, se usa desde hace siglosLa criptografa simtrica ...Utiliza la misma clave para cifrar",2023-02-02 04:40:34,2,1eb687d56c6f0171494bedbed55eb2de5c17f955,False,False,https://www.coursehero.com/file/189668375/PREGUNTAS-KAHOOT-SEGURIDAD-T5-CRIPTOGRAF%C3%8DAodt/,PREGUNTAS KAHOOT SEGURIDAD T.5 -CRIPTOGRAFA.odt,0,,,100000861456623,BaronFlagRam27
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189667701,"USUARIO: Tu puta madre123/ SERVER:Qawerty123PRACTICA DE REPASO PARA EL EXAMEN PRACTICO DE SISTEMAS OPERATIVOS.Lo primero que deberemos hacer, sera crear una maquina virtual una con Windows server, y otracon Windows normal. Una vez que estn las maquin",2023-02-02 04:38:18,10,206f7f4c404f7cce44c10f7e4e4c973163ee4be7,False,False,https://www.coursehero.com/file/189667701/Examen-Sistemas-Operativosodt/,Examen Sistemas Operativos.odt,2,,,100000861456623,BaronFlagRam27
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189667663,"Administracin con Windows PowershellPRCTICA 5: TRABAJAR CON ARCHIVOS, DIRECTORIOS Y ELREGISTROIntroduccinEn esta prctica vamos a familiarizarnos con la gestin de archivos, directorios y el registroen PowerShell.Los proveedores (registro, entorn",2023-02-02 04:37:26,7,e0682e31c21c449eba415c46063510b539ced648,False,False,https://www.coursehero.com/file/189667663/practica-5-powershellpdf/,practica 5 powershell.pdf,13,,,100000861456623,BaronFlagRam27
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189667648,"Administracin con Windows PowershellPRCTICA 6: GESTIN DE USUARIOSIntroduccinEn esta prctica vamos a familiarizarnos con la gestin de usuarios mediante powershell.Conocer el funcionamiento y opciones de Add-LocalGroupMember, Disable-LocalUser,En",2023-02-02 04:37:27,5,127650f05a657bc689bdf2dc47c9d06e7fbd64ee,False,False,https://www.coursehero.com/file/189667648/practica-6-powershellpdf/,practica 6 powershell.pdf,3,,,100000861456623,BaronFlagRam27
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189667645,"Tema1Introduccin a Windows PowershellPRCTICA 4: PIPELINE Y OBJETOS DE SALIDAIntroduccinEn esta prctica vamos a familiarizarnos con el formato de objeto que devuelven loscmdlets de Powershell, acceder a sus propiedades y mtodos as como formatear",2023-02-02 04:37:26,5,fa5800d0684b7b849ad1032ac23386d00b23b4f3,False,False,https://www.coursehero.com/file/189667645/practica-4-powershellpdf/,practica 4 powershell.pdf,1,,,100000861456623,BaronFlagRam27
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189667634,"Tema1Introduccin a Windows PowershellPRCTICA 2: NAVEGAR POR EL SISTEMA DE ARCHIVOSIntroduccinEn esta prctica vamos a familiarizarnos con la navegacin del sistema de archivos enPowerShell.Conocer el funcionamiento y opciones de get-location, set",2023-02-02 04:37:25,4,9450658c977eb60c497823d8eb72d99e1865e17a,True,False,https://www.coursehero.com/file/189667634/practica-2-power-shellpdf/,practica 2 power shell.pdf,5,,,100000861456623,BaronFlagRam27
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189667629,Tema1Introduccin a Windows PowershellPRCTICA 3: NAVEGAR POR LAS UNIDADESIntroduccinEn esta prctica vamos a familiarizarnos con la navegacin por las unidades en PowerShell.En powershell nos movemos por cualquier unidad como por el sistema de arch,2023-02-02 04:37:25,4,056217b12c6eb6c6a35ee4d3699fb277beed86b9,True,False,https://www.coursehero.com/file/189667629/practica-3-power-shellpdf/,practica 3 power shell.pdf,2,,,100000861456623,BaronFlagRam27
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189667602,Tema1Introduccin a Windows PowershellPRCTICA 1: ACCESO Y AYUDA DE POWERSHELLIntroduccinEn esta prctica vamos a familiarizarnos con Windows PowerShell y su sistema de ayudaaccesible a travs del cmdlet get-help.Conocer el funcionamiento y opcione,2023-02-02 04:37:25,2,d5445920e39a71984e449e8a0ce19685cf5f9f54,True,False,https://www.coursehero.com/file/189667602/practica-1-powershellpdf/,practica 1 powershell.pdf,0,,,100000861456623,BaronFlagRam27
13176327,28278635,Operating&nbsp;Systems,124,CS,92309,2175116,"Hopkins,&nbsp;P",0,"Hopkins,&nbsp;P",2175116,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13176327-CS124/,251,Caltech,3,Spring,2,2023,28278635,189667536,"EXAMEN TERICO SISTEMAS OPERATIVOS-1 Para organizar los objetos del dominio se utilizan:Las Unidades Organizativas-2 Si tengo establecidas relaciones de confianza con otros dominios, enqu dominio puedo iniciar sesin?En los dos dominios-3Qu afir",2023-02-02 04:36:17,4,fdac79bf90681b910c8d3a17d99429f1c79abb7e,True,False,https://www.coursehero.com/file/189667536/Examen-Sistemas-teoricoodt/,Examen Sistemas teorico.odt,10,,,100000861456623,BaronFlagRam27
13175106,27349853,Programming&nbsp;Practicum,111,CS,92309,2174833,"Clayton,&nbsp;R&nbsp;/&nbsp;Simons,&nbsp;M",0,"Clayton,&nbsp;R&nbsp;/&nbsp;Simons,&nbsp;M",2174833,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13175106-CS111/,251,Caltech,2,Winter,2,2023,27349853,185873295,"SKY TOWER GENERAL TRADING LLCPO Box: 119773Plot No. TP 070610National Industries Park,Dubai - UAEPhone:+971 4 885 7000Fax :+971 4 885 7707Emirate : DubaiTRN : 100044078200003PalletsLedger Account1-Jan-2020 to 31-Dec-2020DateParticulars27-10-2",2023-01-03 00:20:17,1,b353f2fde1a0fc5fbea09c74ee9bf8e98bc6e5eb,False,False,https://www.coursehero.com/file/185873295/Palletspdf/,Pallets.pdf,0,,,100000859834572,ColonelElectronFish24
13175106,27349853,Programming&nbsp;Practicum,111,CS,92309,2174833,"Clayton,&nbsp;R&nbsp;/&nbsp;Simons,&nbsp;M",0,"Clayton,&nbsp;R&nbsp;/&nbsp;Simons,&nbsp;M",2174833,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13175106-CS111/,251,Caltech,2,Winter,2,2023,27349853,185872423,"Background:The favours of ice cream available in any ice cream parlour change very frequently. There arealways new flavours of icecreams fresh toppings being developed. So having a static pricingsystem reduces the flexibility of the system. Ideally, yo",2023-01-03 00:08:59,2,1f6e237966f9341da19d45bb8d41fd19b2fccd82,False,False,https://www.coursehero.com/file/185872423/FunctionalProgrammingCaseStudypdf/,Functional+Programming+Case+Study.pdf,0,,,100000859834572,ColonelElectronFish24
2316942,2316942,Ideas behind the Web,144,CS,406182,545110,"Wierman,A",0,"Wierman,A",545110,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/2316942-CS144/,251,Caltech,3,Spring,1,2014,2316942,183837945, What is HTTP What is XHTML What are HTML attributes What is the description list HTML element used for How to create an hyperlink to a webpage What HTML elements link web pages together What are &lt;div&gt; tags How do you link an external style,2022-12-12 18:50:59,1,3d39a0612d983404d7ede516ef3841024271cbbc,False,False,https://www.coursehero.com/file/183837945/Web-Studypdf/,Web Study.pdf,0,,,100000827898205,PresidentHeron1227
13175198,13175198,Advanced&nbsp;Topics&nbsp;in&nbsp;Machine&nbsp;Learning,159,CS,92309,2174866,"Bremner,&nbsp;L",0,"Bremner,&nbsp;L",2174866,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13175198-CS159/,251,Caltech,2,Winter,2,2016,13175198,182587201,"spoke symbol for some of the world's most fascinating symbols? Perhaps he'll revealwhat he looks like and what people think?""In other words, these little guys are the next generation of people who actuallyhave this understanding of how to make them,"" s",2022-12-06 10:25:02,6,d99f6d092df364176cdbd8588a2e631bcddbd147,False,False,https://www.coursehero.com/file/182587201/CS345-Lab-8docx/,CS345-Lab-8.docx,0,,,100000858732332,ProfessorAlligator2848
13175198,13175198,Advanced&nbsp;Topics&nbsp;in&nbsp;Machine&nbsp;Learning,159,CS,92309,2174866,"Bremner,&nbsp;L",0,"Bremner,&nbsp;L",2174866,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13175198-CS159/,251,Caltech,2,Winter,2,2016,13175198,182585587,"print bird1All images courtesy of the Animal Research Trust.Photo: Getty Images.Please enable JavaScript to view the comments powered by Disqus.Disqusthough substance ?,), is as good as an extra-large quantity . (Theratio is inversely proportional ",2022-12-06 10:25:01,5,a5afe946c0d961e55228a37e63431baf75770082,False,False,https://www.coursehero.com/file/182585587/CS345-Homework-Help-2docx/,CS345-Homework-Help-2.docx,0,,,100000858732332,ProfessorAlligator2848
13175198,13175198,Advanced&nbsp;Topics&nbsp;in&nbsp;Machine&nbsp;Learning,159,CS,92309,2174866,"Bremner,&nbsp;L",0,"Bremner,&nbsp;L",2174866,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13175198-CS159/,251,Caltech,2,Winter,2,2016,13175198,182585287,"place island is a nice spot for a fishing trip. This is a good place to be if youhave a good boat. It's about 2 hours from Kala, but only the first day takes 20minutes, so long because it's the only day of the year. I would recommend it toanyone who lo",2022-12-06 10:25:03,5,930fba730487aa275edb1dc8d16932f919cc51b8,False,False,https://www.coursehero.com/file/182585287/CS345-Lab-Report-8docx/,CS345-Lab-Report-8.docx,0,,,100000858732332,ProfessorAlligator2848
13175198,13175198,Advanced&nbsp;Topics&nbsp;in&nbsp;Machine&nbsp;Learning,159,CS,92309,2174866,"Bremner,&nbsp;L",0,"Bremner,&nbsp;L",2174866,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13175198-CS159/,251,Caltech,2,Winter,2,2016,13175198,182585063,"suffix eye ix ix ix ix ix eyeThe word was written on a rock and placed on the side of those who were killed whenthat rock was discovered and the death mark of the dead body was laid on the rock.The name ""Mud-Seeded"", if applied to the seeds they were p",2022-12-06 10:25:02,8,e79516f0a6025a0fcfdddee5aae25433c3a3933b,True,False,https://www.coursehero.com/file/182585063/CS345-info-1docx/,CS345-info-1.docx,0,,,100000858732332,ProfessorAlligator2848
13175198,13175198,Advanced&nbsp;Topics&nbsp;in&nbsp;Machine&nbsp;Learning,159,CS,92309,2174866,"Bremner,&nbsp;L",0,"Bremner,&nbsp;L",2174866,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/13175198-CS159/,251,Caltech,2,Winter,2,2016,13175198,182585018,"match present for the upcoming season on October 27th at 9pm on PBS.Advertisementsreach place ! I am coming next season! #Yay #Shaun #Biggits#DumbStick #BadBasketShirtBiggits Kevin Cappelli (@KevinCappelli) September 13,2016This morning it wasn't just",2022-12-06 10:25:01,5,29a6c124573f56161dfab4c3a8c248fd68df3848,False,False,https://www.coursehero.com/file/182585018/CS345-Lab-1docx/,CS345-Lab-1.docx,0,,,100000858732332,ProfessorAlligator2848
2317181,2317184,Undergraduate Research in Computer Science,090,CS,92309,194748,,0,,194748,251,https://www.coursehero.com/sitemap/schools/251-Caltech/courses/2317181-CS090/,251,Caltech,3,Spring,1,2014,2317184,181249523,Table of ContentsRip Van Winkle by Washington Irving1Thanatopsis by William Cullen Bryant18To a Waterfowl by William Cullen Bryant21Nature by Ralph Waldo Emerson23Self-Reliance by Ralph Waldo Emerson39A Psalm of Life by Henry Wadsworth Longfell,2022-11-29 20:21:41,269,e34b8d20af850154c4beb9405f549c95de1a0308,True,False,https://www.coursehero.com/file/181249523/AgeofRomanticismpdf/,Age+of+Romanticism.pdf,44,,,100000820785422,BarristerKomodoDragon953
