course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
627277,9668951,,235,EE,4251,97461,,0,,97461,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2019,9668951,36261359,"EE 235 Lab 1-1University of Washington ECE DepartmentEE 235 Lab 1 Introduction to Python and SignalsBackground Material1.0 IntroductionWhile you are learning about mathematical tools for signal and system analysis in EE 235, it isuseful to reinforce",12/7/18 23:41,13,1f5c988acbb9537cd154ae053faafc7a0c5d0f87,TRUE,FALSE,https://www.coursehero.com/file/36261359/Lab1-Backgroundpdf/,Lab1-Background.pdf,101,lab,Lab,1.00001E+14,JackM882,1915,0.052741514,3/5/24 10:00,
627277,4936508,,235,EE,4251,97461,,0,,97461,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,2,Winter,0,2016,4936508,13700698,"EE235Name:Student ID:Midterm Exam #1University of Washington EE235, Winter 2016January 29th, 2016Exam Information: The test is closed book, and no calculators/devices are allowed. You are allowed ONE 8.5x11 (twosided) page of notes. Please show al",3/12/16 15:02,6,b35fb598ba096c4bec47c2f2f8ea467fbdb55011,TRUE,FALSE,https://www.coursehero.com/file/13700698/Mid1-Solution/,Mid1 - Solution,134,test_prep,Test prep,1.00001E+14,evelynjiaji,2915,0.045969125,3/5/24 10:00,
627277,1956149,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2013,1956149,20921347,"EE235Name:Student ID:Midterm Exam #1University of Washington EE235, Winter 2017January 27th, 2017Exam Information: The test is closed book, and no calculators/devices are allowed. You are allowed ONE 8.5x11 (twosided) page of notes. Please show al",3/8/17 17:22,6,d91978aead357d8a39d604382f868c7068e6415b,TRUE,FALSE,https://www.coursehero.com/file/20921347/midterm1-w17-soln/,midterm1_w17_soln,115,test_prep,Test prep,1.00001E+14,xCDQEe3X,2554,0.045027408,3/5/24 10:00,
627277,1956149,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2013,1956149,16430184,EE 235 Lab 2IntroductionThe purpose of this lab is to practice using impulse response to implement functions. Themethod of getting output y(t) by performing convolution function with input x(t) andimpulse h(t) in Matlab is also introduced.% FILE: Ex1,9/30/16 15:13,5,4b0ae97d9ff3946aaefc32f3cd8b45129feb94f5,FALSE,FALSE,https://www.coursehero.com/file/16430184/lab2/,lab2,119,lab,Lab,1.00001E+14,zhangwy9,2713,0.043862882,3/5/24 10:00,
627277,4621493,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2015,4621493,12589164,"University of WashingtonDepartment of Electrical EngineeringEE 235 Lab 1 Part Two:Introduction to MatlabIn this lab, you will work through another series of exercises to finish off your introduction toMatlab (Matrix Laboratory). Note: All lab exercis",11/6/15 5:18,6,2ca77648e8f33c8fd572ef259e415f70f498eca1,TRUE,FALSE,https://www.coursehero.com/file/12589164/Lab1-PartTwo-2015/,Lab1-PartTwo 2015,133,lab,Lab,1.00001E+14,chiahan,3042,0.043721236,3/5/24 10:00,
627277,4621493,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2015,4621493,12589166,"University of WashingtonDepartment of Electrical EngineeringEE 235 Lab 2Continuous-Time Signals and Transformations in TimeIn this lab, we will use Matlab to perform transformations in time on continuous-time signals.We will also introduce students t",11/6/15 5:18,14,980a980fbd5b01ab404b1d066b7e10d4c36595ff,TRUE,FALSE,https://www.coursehero.com/file/12589166/Lab2-2015/,Lab2 2015,132,lab,Lab,1.00001E+14,chiahan,3042,0.043392505,3/5/24 10:00,
627277,1956149,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2013,1956149,20146615,"EE 235, Winter 2017, Homework 4: LTI Systems and ConvolutionSOLUTIONSDue Wednesday January 25, 2017 via Canvas SubmissionWrite down ALL steps for full creditHW4 Topics: LTI Systems and Impulse Response Echo Property of Convolution Convolution Integ",2/20/17 18:38,6,658977a79214b2a8db169559c0d64929c599919b,TRUE,FALSE,https://www.coursehero.com/file/20146615/hw4-w17-soln/,hw4_w17_soln,110,homework,Homework Help,1.00001E+14,shooter1738,2570,0.042801556,3/5/24 10:00,
627277,13453140,,235,EE,4251,386479,Bushnell,0,Bushnell,386479,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2019,13453140,64238501,EE 235 Continuous Time Linear Signals and SystemsProblem Set #1 SolutionProblem 1Recall that complex numbers can be written either as + or as . Provide theformulas to write and in terms of and . Provide the formulas to write and interms of and .ANSW,6/25/20 20:33,5,a5e67244266edad1e290aaee7991007b22cdc626,TRUE,FALSE,https://www.coursehero.com/file/64238501/EE-235-HW1S-Sp-2020-2pdf/,EE 235 HW1S Sp 2020 (2).pdf,55,,,1.00001E+14,he_who_must_not_be_named,1349,0.040770941,3/5/24 10:00,
627277,4936508,,235,EE,4251,97461,,0,,97461,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,2,Winter,0,2016,4936508,13224043,"EE 235, Winter 2016SOLUTIONS Homework 3: Continuous-Time Systems(Due Friday January 22, 2016 via Canvas Submission)Write down ALL steps for full creditHW3 Topics: System Properties: C, S, I, L, TIHW3 Course Learning Goals Satised: Goal 1: Describe ",1/28/16 5:02,5,bdf3fbcd1f255afad0276cc487aecc07a6360428,TRUE,FALSE,https://www.coursehero.com/file/13224043/hw3-w16-sln/,hw3_w16_sln,116,homework,Homework Help,1.00001E+14,go_akari,2959,0.039202433,3/5/24 10:00,
627277,13453140,,235,EE,4251,386479,Bushnell,0,Bushnell,386479,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2019,13453140,64238384,"EE 235 Continuous Time Linear SystemsProblem Set #5Problem 1For the following pairs of periodic signals, determine the fundamental period (if any) andif there is a fundamental period for the pair, determine if the signals are orthogonal overthis peri",6/25/20 20:33,4,1fd582de3f9f45bad7f2c376467e2bfaf2483e55,TRUE,FALSE,https://www.coursehero.com/file/64238384/EE-235-HW5-Sp-2020-S-1pdf/,EE 235 HW5 Sp 2020 S (1).pdf,52,,,1.00001E+14,he_who_must_not_be_named,1349,0.038547072,3/5/24 10:00,
627277,9668951,,235,EE,4251,97461,,0,,97461,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2019,9668951,16990275,"EE235Name:Student ID:Final ExamUniversity of Washington EE235, Winter 2016March 14th, 2016Exam Information: The test is closed book, and no calculators/devices are allowed. You are allowed ONE 8.5x11 (twosided) page of notes. Please show all work.",10/20/16 22:23,14,1d393f8b7601e316275e2348bc9d8d37f36cf59e,TRUE,FALSE,https://www.coursehero.com/file/16990275/final-win16-soln/,final_win16_soln,101,test_prep,Test prep,1.00001E+14,xujianghu,2693,0.037504642,3/5/24 10:00,
627277,4928404,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,2,Winter,0,2016,4928404,13201959,"/** bufbomb.c - Bomb program that is solved using a buffer overflow attack** Copyright (c) 2002, R. Bryant and D. O'Hallaron, All rights reserved.* May not be used, modified, or copied without permission.*/#include#include#include#include#includ",1/25/16 21:36,8,62aede2625868d04ddacb96659e15e7bd8155495,FALSE,FALSE,https://www.coursehero.com/file/13201959/bufbomb/,bufbomb,111,notes,Notes,1.00001E+14,wowsilunqudong,2962,0.037474679,3/5/24 10:00,Skipped as unrelevant (for intro security course instead)
627277,1666440,Linear Continuous Time Systems,235,EE,4251,388057,Lam,0,Lam,388057,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,4,Summer,0,2013,1666440,8277988,"Homework 3EE235, Spring 2012SolutionEach problem or problem-part worth one point.11. An LTI system has impulse response h(t) = (t 2) 2 (t 4). Describe in words whatthe output signal y (t) would be given an input x(t).The system y (t) would be a lin",10/11/13 23:16,12,485cb2923c3f1bf6e92b6fcafb39046dfe34301d,TRUE,FALSE,https://www.coursehero.com/file/8277988/HW3-Soln/,HW3_Soln,137,notes,Notes,1.00001E+14,ChefLightningPheasant5171,3798,0.036071617,3/5/24 10:00,
627277,13453140,,235,EE,4251,386479,Bushnell,0,Bushnell,386479,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2019,13453140,64238500,"EE 235 Continuous Time Linear SystemsProblem Set #2Problem 1Develop the relations between the analog signals () and () of Figures (a) and (b)below.,Problem 2Develop the relations between the analog signals () and () of the Figure below,Problem 3A ",6/25/20 20:33,5,576900319ad7487fd3370cc87b40137742c7c194,TRUE,FALSE,https://www.coursehero.com/file/64238500/EE-235-HW2-Sp-2020-S-2pdf/,EE 235 HW2 Sp 2020 S (2).pdf,47,,,1.00001E+14,he_who_must_not_be_named,1349,0.034840623,3/5/24 10:00,
627277,4936508,,235,EE,4251,97461,,0,,97461,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,2,Winter,0,2016,4936508,13224049,"EE 235, Winter 2016Homework 1: Math Review SOLUTIONSDue Friday January 8, 2016 by 1:30pm via ONLINE SUBMISSIONHW1 Topics: Complex Numbers, Functions, and IntegrationHW1 References: OWN Sections 1.2, 1.2.1, HW1 Supplementary NotesHW1 Problems:1. Comp",1/28/16 5:02,3,51809a0ba88a590f0cd7ac4338f51f55c9a69657,TRUE,FALSE,https://www.coursehero.com/file/13224049/hw1-w16-soln-1/,hw1_w16_soln (1),103,homework,Homework Help,1.00001E+14,go_akari,2959,0.034809057,3/5/24 10:00,
627277,5148487,,235,EE,4251,97461,,0,,97461,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2016,5148487,13893316,4/1/2016EE235: Continuous time linear systemsIntroduction to signals and systemsLecture #4UW EE TC ChenSIGNAL TRANSFORMATION Time Scaling Speed-up01  = ; &gt; 1 Slow-Down =; &gt; 1Time Shifting Delay0 1/a0a  = ; &gt; 0 Advance0b + = + ; ,4/4/16 0:40,9,9ba2581400e13b7dc139351653cc75ad56591fff,TRUE,FALSE,https://www.coursehero.com/file/13893316/EE-235-Lecture-4/,EE 235 Lecture 4,98,notes,Notes,1.00001E+14,knightx7s,2892,0.033886584,3/5/24 10:00,
627277,4936508,,235,EE,4251,97461,,0,,97461,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,2,Winter,0,2016,4936508,13224044,"EE 235, Winter 2016, Homework 4: LTI Systems and Convolution SOLUTIONSDue Wednesday January 27, 2016 via Canvas SubmissionWrite down ALL steps for full creditHW4 Topics: LTI Systems and Impulse Response Echo Property of Convolution Convolution Integ",1/28/16 5:02,9,f26cbd9e50d9d900ac15c61b6130fa06d0cc6979,TRUE,FALSE,https://www.coursehero.com/file/13224044/hw4-win16-soln/,hw4_win16_soln,99,homework,Homework Help,1.00001E+14,go_akari,2959,0.033457249,3/5/24 10:00,
627277,4621493,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2015,4621493,12589165,"University of WashingtonDepartment of Electrical EngineeringEE 235 Lab 1 Part One:Introduction to MatlabIn this lab, you will work through a series of exercises to get you started with Matlab (MatrixLaboratory). You will learn how to use Matlab varia",11/6/15 5:18,9,eb3696a709f08fc0694ad5520e061fc0dadc350b,TRUE,FALSE,https://www.coursehero.com/file/12589165/Lab1-PartOne-2015/,Lab1-PartOne 2015,98,lab,Lab,1.00001E+14,chiahan,3042,0.032215648,3/5/24 10:00,
627277,1956149,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2013,1956149,20933698,"EE235Name:Student ID:Final ExamUniversity of Washington EE235, Winter 2017March 13th, 2016Exam Information: The test is closed book, and no calculators/devices are allowed. You are allowed TWO 8.5x11 (twosided) pages of notes. Please show all work",3/9/17 3:37,11,5ac855b742d2fa7603d1adc26ed3baef13877a7d,TRUE,FALSE,https://www.coursehero.com/file/20933698/final-win17-review/,final_win17_review,81,notes,Notes,1.00001E+14,xCDQEe3X,2553,0.03172738,3/5/24 10:00,
627277,1956149,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2013,1956149,126441154,"Lab 3ConvolutionEE 235: Continuous-Time Linear SystemsDepartment of Electrical EngineeringUniversity of WashingtonThis work1 was written by Amittai Axelrod, Jayson Bowen, and Maya Gupta,and is licensed under the Creative Commons Attribution License.",1/20/22 14:39,7,56b3efa369b57aa8b65f65d82d6bfd3d2cd67abd,TRUE,FALSE,https://www.coursehero.com/file/126441154/EE235-Lab3pdf/,EE235 Lab3.pdf,24,,,1.00001E+14,abc123ed,775,0.030967742,3/5/24 10:00,
627277,1956149,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2013,1956149,16429961,"Lab 4 reportEE 235, Section ACIntroduction: In this lab, we used matlab Fourier transform signals into frequency domain. Wegraphed the signals in frequency instead of time. Then we use the touch-tone idea tounderstand each number and their corresponde",9/30/16 15:14,4,0b93f7ffdba39a8bb61d471257634d3a932d6589,FALSE,FALSE,https://www.coursehero.com/file/16429961/Lab-4-report/,Lab 4 report,80,lab,Lab,1.00001E+14,zhangwy9,2713,0.029487652,3/5/24 10:00,
627277,1956149,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2013,1956149,20146767,"EE 235, Winter 2017, Homework 5: More LTI Systems SOLUTIONSDue Friday February 3, 2017 via Canvas SubmissionWrite down ALL steps for full creditHW5 Topics: Impulse Response and Step Response LTI System Properties Exponential ResponseHW5 Course Lear",2/20/17 18:38,8,4e21f4ff29fc62e3ba247022868bc9d833fa818d,TRUE,FALSE,https://www.coursehero.com/file/20146767/hw5-w17-soln/,hw5_w17_soln,73,homework,Homework Help,1.00001E+14,shooter1738,2570,0.028404669,3/5/24 10:00,
627277,4621493,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2015,4621493,12128697,EE 235 Continuous Time Linear SystemsProblem Set #7Problem 1Consider the wheel below with six identical spokes. It is rotating clockwise at 2revolutions per second. The period of a signal is the smallest unit of time for which asignal repeats itself.,9/21/15 9:38,2,c0e609ecc781713e26714ec31c8bcc5fd83856ae,FALSE,FALSE,https://www.coursehero.com/file/12128697/EE-235-HW7-Sp-2013/,EE 235 HW7 Sp 2013,86,homework,Homework Help,1.00001E+14,MajorFreedomMole4329,3088,0.027849741,3/5/24 10:00,
627277,4936508,,235,EE,4251,97461,,0,,97461,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,2,Winter,0,2016,4936508,13224050,"EE 235, Winter 2016, SOLUTIONS Homework 2: Continuous-Time SignalsDue Friday January 15, 2016 via Canvas SubmissionWrite down ALL steps for full creditHW2 Topics: Continuous Time Signal Properties: Periodic, Even/Odd, Energy/Power Operations on Signa",1/28/16 5:02,7,537564adede95de86bdba16d5aa55cc32a5ca43c,TRUE,FALSE,https://www.coursehero.com/file/13224050/hw2-w16-sln-1/,hw2_w16_sln (1),78,homework,Homework Help,1.00001E+14,go_akari,2959,0.026360257,3/5/24 10:00,
627277,1956149,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,3,Spring,0,2013,1956149,20146550,"EE 235, Winter 2017, Homework 6: Fourier Series SOLUTIONSDue Friday February 10, 2017 via Canvas SubmissionWrite down ALL steps for full creditHW6 Topics: Fourier Series: Analysis, Synthesis, Properties, and LTIHW6 Course Learning Goals Satisfied: G",2/20/17 18:39,6,3cc0f0d7d500ca9bb359b2e6bf1a8c5a26cc21fa,TRUE,FALSE,https://www.coursehero.com/file/20146550/hw6-w17-soln/,hw6_w17_soln,65,homework,Homework Help,1.00001E+14,shooter1738,2570,0.025291829,3/5/24 10:00,
627277,13453140,,235,EE,4251,386479,Bushnell,0,Bushnell,386479,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2019,13453140,64238372,EE 235 Continuous Time Linear Signals and SystemsProblem Set #3 SolutionProblem 1The impulse response of an LTI system is () = () + (  10). What is the systemresponse to an input ()? Please express the response in terms of ().ANSWER:() = () + (  ,6/25/20 20:33,4,94e93e4168dbd135752eb0d67837ae2da5b81158,TRUE,FALSE,https://www.coursehero.com/file/64238372/EE-235-HW3-Sp-2020-Spdf/,EE 235 HW3 Sp 2020 S.pdf,33,,,1.00001E+14,he_who_must_not_be_named,1349,0.024462565,3/5/24 10:00,
627277,4621493,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2015,4621493,12128702,"U N IV ER SIT Y OF WASHINGTONEL.ECTR ICAL ENGI NE ERIN GSignals &amp; SystemsEE-235 Spring 2012Leo Lam Final Exam INameStudent NumberSOLiATI VNI~v\/ .This exam is closed book, closed notes, closed homework and homework solutions. You arepermitte",9/21/15 9:38,9,7d800fce1e4d8e0762981ed5c56956bc5e2c2c54,TRUE,FALSE,https://www.coursehero.com/file/12128702/2012-EE235-Final-Solution/,2012-EE235-Final-Solution,75,test_prep,Test prep,1.00001E+14,MajorFreedomMole4329,3088,0.024287565,3/5/24 10:00,
627277,4621493,Linear Continuous Time Systems,235,EE,4251,466725,TaiChangChen,0,TaiChangChen,466725,2505,,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/627277-EE235/,2505,University of Washington,1,Fall,0,2015,4621493,12128693,"EE 235 Continuous Time Linear SystemsProblem Set #5Problem 1For the following pairs of periodic signals, determine the fundamental period (if any) andif there is a fundamental period for the pair, determine if the signals are orthogonal over( )this ",9/21/15 9:38,1,146b610f9cb97c940eb17ecb39d98f4ab4f3141a,FALSE,FALSE,https://www.coursehero.com/file/12128693/EE-235-HW5-Sp-2013/,EE 235 HW5 Sp 2013,75,homework,Homework Help,1.00001E+14,MajorFreedomMole4329,3088,0.024287565,3/5/24 10:00,
