course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10729399,"package lab2;import cse131.ArgsProcessor;public class RPS cfw_public static void main(String[] args) cfw_ArgsProcessor ap = new ArgsProcessor(args);play?"");int userinput = ap.nextInt(""How many games do you want toint randomplayerwins = 0;int rpspl",2/12/15 16:04,2,56102515a8e9483cd6548c4a0c1d3b16185b68e3,FALSE,FALSE,https://www.coursehero.com/file/10729399/rock-paper-scissors-lab/,rock paper scissors lab,259,essay,Code,Essay,1.00E+14,hmail25,3309,0.078271381,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10735105,"METHODSPositive int j and kpublic static int multPos(int j,int k)cfw_int sum = 0;for(int i = 0; i &lt; k; i+)cfw_sum = sum + j;return sum;public static int mult(int j,int k)cfw_if (j &lt; 0 &amp; k &lt; 0)cfw_return multPos(-j, -k);if (j &lt; 0)cfw_return -1",2/12/15 16:05,3,e278e3d3c3117370a111498ea25beb855f8a0462,FALSE,FALSE,https://www.coursehero.com/file/10735105/cheat-sheet-for-exam-two/,cheat sheet for exam two,233,test_prep,Code,Test prep,1.00E+14,hmail25,3309,0.070414022,3/5/24 10:00,
250226,2053579,Computer Science,131,CSE,4629,492839,AnneBracy,0,AnneBracy,492839,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,3,Spring,1,2012,2053579,9751478,CSE 131 Final Exam SolutionsSpring 2012Points PossibleClass MedianScore0Multiple Choice15101Recursion14112Abstract Data Structures1412Extra Credit #1303Arrays &amp; Linked Lists86.54Memory Allocation535Class Hierarchies158Extra,7/5/14 14:47,17,18102d6af493f7cfbd1e9f78bf66c74aee50cec4,TRUE,FALSE,https://www.coursehero.com/file/9751478/Final-Exam-Solution/,Final Exam Solution,247,test_prep,Test,Test prep,1.00E+14,the_sheik_h238,3531,0.069951855,3/5/24 10:00,
250226,4361818,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2013,4361818,10501440,"Washington UniversityCSE131. Computer Science IFinal ExamKenneth J. GoldmanDecember 18, 2007Name: _Student ID Number: _Signature: _Directions:This exam is closed book and closed notes. No electronic devices are permitted.Please check that you ha",12/23/14 22:03,12,fbca2677feeeed9e010568b577fc634bd55422e5,TRUE,FALSE,https://www.coursehero.com/file/10501440/Final-exam-solutions/,Final exam solutions,232,test_prep,Test,Test prep,1.00E+14,caseyzhengcz,3360,0.069047619,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10735103,package lab8;import java.util.Iterator;import java.util.LinkedList;public class Polynomial cfw_final private LinkedList&lt;Double&gt; list;/** Constructs a Polynomial with no terms yet.*/public Polynomial() cfw_// Set the instance variable (list) to b,2/12/15 16:03,4,ab8940dd3738b58d7ee96e31fcddf5baaa5c0075,FALSE,FALSE,https://www.coursehero.com/file/10735103/polynomial-lab/,polynomial lab,227,lab,Code,Lab,1.00E+14,hmail25,3309,0.068600786,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,28605320,Boolean Logic:Rounding:False &amp; false: falseFalse &amp; true: falsetrue &amp; false: falsetrue &amp; true: truedoubledoubledoubledoubledoubleFalse | false: falseFalse | true: falsetrue | false: falsetrue | true: true0 = Math.round(1.0/3.0 * 100);=1= M,2/21/18 18:45,1,1bd2766cf0a272a1552ba524cf6f5f6500cf20f7,FALSE,FALSE,https://www.coursehero.com/file/28605320/Sage-Page-Exam-1docx/,Sage Page Exam 1.docx,145,test_prep,Notes,Test prep,1.00E+14,f.blumin,2204,0.065789474,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,16614824,"package lab6;import java.awt.Color;import sedgewick.StdDraw;public class Triangles cfw_public static void triangles(double x, double y, double size) cfw_if (size&gt;.1)cfw_double [] xc = cfw_x-(size/4), x+(size/4), x;double [] yc = cfw_y, y, y-(size/2",10/5/16 15:17,2,4e139dbaa8e0c9cfc4a51774928cb4e4e083372b,FALSE,FALSE,https://www.coursehero.com/file/16614824/Comp-Sci-Cheat-Sheet-Exam-II/,Comp Sci Cheat Sheet Exam II,177,test_prep,Code,Test prep,1.00E+14,andrewjholtzman,2708,0.065361891,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,23898679,"package lab1;import cse131.ArgsProcessor;public class Nutrition cfw_public static void main(String[] args) cfw_ArgsProcessor ap = new ArgsProcessor(args);food?"");food"");/ Questions asked to give nutrition informationString name = ap.nextString(""Wh",7/6/17 19:39,2,163de3264feaf9b66f42eda2ac58eabff659215a,FALSE,FALSE,https://www.coursehero.com/file/23898679/Nutritionjava/,Nutrition.java,150,,Code,,1.00E+14,quigleyj,2434,0.061626952,3/5/24 10:00,
250226,2053579,Computer Science,131,CSE,4629,492839,AnneBracy,0,AnneBracy,492839,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,3,Spring,1,2012,2053579,9751476,"CSE 131 Midterm SolutionsModules 1-4Data Types and Expressions, Methods, Encapsulation, and Modular DesignSpring 2012NameID NumberPoints PossibleMedian Score0Overview1091Data Types and Expressions1092Variables1083Iteration15133Ext",7/5/14 14:47,15,cb8e78017e60a0a6d4cf1bb4ee8298524f162170,TRUE,FALSE,https://www.coursehero.com/file/9751476/Midterm-Exam-Solution/,Midterm Exam Solution,208,test_prep,Test,Test prep,1.00E+14,the_sheik_h238,3531,0.058906825,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10729397,"package lab9;public class ListItem cfw_// Important: Do NOT make these instance variables private/ Our testing needs to be able to access them, so leave their/ declarations as you see them below./int number;ListItem next;/** Creates a single lis",2/12/15 16:03,7,17e5501437be79d3ad9a487fc9f0d89a3e34b3f3,FALSE,FALSE,https://www.coursehero.com/file/10729397/list-item-lab/,list item lab,185,lab,Code,Lab,1.00E+14,hmail25,3309,0.055908129,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,28605322,IsOdd Recursive Method way 1public static boolean isOdd(int n) cfw_if (n &gt; 0) cfw_return ! isOdd(n-1);else cfw_return false;IsOdd Recursive Method way 2public static boolean isOdd(int n) cfw_if (n&gt;=2) cfw_return isOdd(n-2);else if (n=1) cfw_,2/21/18 18:45,2,6918d00b443c9a4f086c07b71f13ca7992a528e9,FALSE,FALSE,https://www.coursehero.com/file/28605322/Sage-Page-Exam-2docx/,Sage Page Exam 2.docx,122,test_prep,Notes,Test prep,1.00E+14,f.blumin,2204,0.055353902,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10735104,"package lab6;public class RealLab6 cfw_// In this class, implement the f and g functions described on the labpage//** finds the result of recursive function f* @param x an integer* @return the result of function f*/public static int f(int x)cfw",2/12/15 16:03,2,248994033ad9064c524d64f2afc775a3588e3680,FALSE,FALSE,https://www.coursehero.com/file/10735104/recursion-lab/,recursion lab,180,lab,Code,Lab,1.00E+14,hmail25,3309,0.054397099,3/5/24 10:00,
250226,4758354,Computer Science,131,CSE,4629,100419,Goldman,0,Goldman,100419,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4758354,12650090,"public class Htree cfw_public static void draw(int n, double sz, double x, double y) cfw_if (n =The Java construct for implementing functions is known as 0) return;double x0 = x - sz/2, x1 = x + sz/2;the static method.doublepublic class so that it",11/12/15 13:21,3,19176ef618c5421b2ec68451f6316405fc712be6,FALSE,FALSE,https://www.coursehero.com/file/12650090/cse131-exam2-cheatsheet/,cse131 exam2 cheatsheet,165,notes,Code,Notes,1.00E+14,asjfklaewjl,3036,0.054347826,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10735102,"package lab1;import cse131.ArgsProcessor;public class Nutrition cfw_public static void main(String[] args) cfw_ArgsProcessor ap = new ArgsProcessor(args);String name = ap.nextString(""What is the name of the food?"");double carbs = ap.nextDouble(""How ",2/12/15 16:03,2,e4571c084af6aa751551c849d8d94494f64ae890,FALSE,FALSE,https://www.coursehero.com/file/10735102/nutrition-lab/,nutrition lab,170,lab,Code,Lab,1.00E+14,hmail25,3309,0.051375038,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,109346093,"public class RockPaperScissors {public static void main(String args) {ArgsProcessor ap = new ArgsProcessor(args) ;int gameCount = ap. nextInt (""How many games?"") ;int rock = 1;int paper = 2;int scissors = 3;int player1 = rock;int player2 = 0;int ",10/5/21 2:04,1,1740cc92b14d4b38f9df606bc64eff742d0f66c1,FALSE,FALSE,https://www.coursehero.com/file/109346093/Screen-Shot-2021-10-05-at-20342-AMpng/,Screen Shot 2021-10-05 at 2.03.42 AM.png,45,,Code,,1.00E+14,CommodoreRoseSalamander3,882,0.051020408,3/5/24 10:00,
250226,19766723,,131,CSE,4629,5616,,0,,5616,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2022,19766723,137799624,"CSE 131 Fall 2021Exam 1Due at end of sessionThis exam is: closed-book, NO electronic devices allowed, and closed-notes. The exception is the ""sagepage"" of the designated size on which you may have notes to consult during the exam.Be sure you: Provide",3/24/22 5:12,8,c9ba59a269c6faa012b7fad4c59ea8317c03eaca,TRUE,FALSE,https://www.coursehero.com/file/137799624/F21Exam1pdf/,F21Exam1.pdf,34,,Test,,1.00E+14,chengyuant123,712,0.047752809,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10735100,"package lab5;public class Lab5Methods cfw_/** finds the product of the positive integers j and k* @param j is a positive integer* @param k is a positive integer* @return returns the product j*k*/public static int multPos(int j, int k)cfw_int sum ",2/12/15 16:03,4,0bef8997c7b16151fc6c769d1f72f771a1f2aca9,FALSE,FALSE,https://www.coursehero.com/file/10735100/methods-lab/,methods lab,158,lab,Code,Lab,1.00E+14,hmail25,3309,0.047748565,3/5/24 10:00,
250226,5124013,Computer Science,131,CSE,4629,5616,,0,,5616,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,3,Spring,1,2016,5124013,13826209,"package lab2;import cse131.ArgsProcessor;public class RPS cfw_	public static void main(String[] args) cfw_	/ FIXME Auto-generated method stub	ArgsProcessor ap = new ArgsProcessor(args);	int rounds = ap.nextInt(""How many rounds should they play?"");	",3/28/16 10:18,2,8cf4f17795bb0cac5aebfb7a67aa033759eb97cc,FALSE,FALSE,https://www.coursehero.com/file/13826209/RPS/,RPS,137,lab,Code,Lab,1.00E+14,sitrucacid,2899,0.047257675,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,109415851,public static Color copy (Color source) {int rowCount = getRowCount ( source) ;int colCount = getColCount (source) ;Color destination = new Color [rowCount] [colCount]; / TODO: replace null with a new rowCount X colCount matrix (20 array)/ NOTE: do NO,10/5/21 11:35,1,0a361eb5c5b1ca3671bb0421858f4ebb3a519405,FALSE,FALSE,https://www.coursehero.com/file/109415851/Screen-Shot-2021-10-05-at-20336-AMpng/,Screen Shot 2021-10-05 at 2.03.36 AM.png,41,,Code,,1.00E+14,CommodoreRoseSalamander3,882,0.046485261,3/5/24 10:00,
250226,4569485,Computer Science,131,CSE,4629,1001193,RonCytron,0,RonCytron,1001193,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,4,Summer,1,2015,4569485,11874686,"package lab3;import cse131.ArgsProcessor;public class MineSweeper cfw_public static void main(String[] args) cfw_// Do not change anything between here ./ArgsProcessor ap = new ArgsProcessor(args);int cols = ap.nextInt(""How many columns?"");int ro",8/11/15 16:51,2,7da1845e0101ca66a0d933cf3259123dccef5281,FALSE,FALSE,https://www.coursehero.com/file/11874686/package-lab3/,package lab3,145,lab,Code,Lab,1.00E+14,EricRen6,3129,0.046340684,3/5/24 10:00,
250226,4361818,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2013,4361818,10501443,"Washington UniversityCSE131. Computer Science IMidterm ExamKenneth J. GoldmanOctober 15, 2007Name: _Student ID Number: _Signature: _Directions:This exam is closed book and closed notes. No electronic devices are permitted.Please check that you h",12/23/14 22:03,7,adbd8015aa0c25d1674bab3e6544173c9cf8cb50,TRUE,FALSE,https://www.coursehero.com/file/10501443/Midterm-exam-solutions/,Midterm exam solutions,149,test_prep,Test,Test prep,1.00E+14,caseyzhengcz,3360,0.044345238,3/5/24 10:00,
250226,4569485,Computer Science,131,CSE,4629,1001193,RonCytron,0,RonCytron,1001193,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,4,Summer,1,2015,4569485,11874685,package lab4;import sedgewick.StdAudio;import sedgewick.StdDraw;import cse131.ArgsProcessor;public class BumpingBalls cfw_public static void main(String[] args) cfw_StdDraw.setPenColor(StdDraw.MAGENTA);ArgsProcessor ap = new ArgsProcessor(args);in,8/11/15 16:51,2,e3a16e1dc649607b1e4b278436949d6caea10fa5,FALSE,FALSE,https://www.coursehero.com/file/11874685/package-lab4/,package lab4,136,lab,Code,Lab,1.00E+14,EricRen6,3129,0.043464366,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10729398,package lab6;import java.awt.Color;import sedgewick.StdDraw;public class Triangles cfw_public static void main(String[] args) cfw_/** x and y are the x and y coordinates of the background triangle* x1 and y1 are the x and y coordinates of the inner,2/12/15 16:04,3,a5ffe025367b770ed9647b1ce0703a993fb1fa6c,FALSE,FALSE,https://www.coursehero.com/file/10729398/recursive-triangle-code/,recursive triangle code,139,lab,Code,Lab,1.00E+14,hmail25,3309,0.042006649,3/5/24 10:00,
250226,11811729,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2019,11811729,49443433,":For loop ex:For (int i=0; i &lt; 3; i=i+1){System.out.println(i);}while loop ex:int i = 0;while (i &lt; 3) {System.out.println(i);i = i + 1;}Double array:String [rows] [columns] words = new String [4]#gives the matrix 4 rows, columns unspecifiedf",10/29/19 18:07,2,d54c9b582f4c4a0f0db0dd3fa1dde965b7b9ba96,FALSE,FALSE,https://www.coursehero.com/file/49443433/Exam-1-Cheat-Sheetdocx/,Exam 1 Cheat Sheet.docx,64,test_prep,Notes,Test prep,1.00E+14,isabellagonzalez2000,1589,0.040276904,3/5/24 10:00,
250226,30262625,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,3,Spring,1,2023,30262625,199670056,The List interface can be used as a type.A public method can call public methods in that same class.A public method can call private methods in that same class.A constructor does not always have a void return type.A getter does not always have a void ,4/17/23 0:58,2,18090e2d123cc3addc48b67b184f339340572a71,TRUE,FALSE,https://www.coursehero.com/file/199670056/CompSci-Cheat-Sheetdocx/,CompSci Cheat Sheet.docx,13,,Code,,1.00E+14,GrandPencilSeahorse28,323,0.040247678,3/5/24 10:00,
250226,5171845,Computer Science,131,CSE,4629,5616,,0,,5616,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,3,Spring,1,2012,5171845,13964364,"Identification ThreatsInformation Security and Computer ThreatsComputer system threats and risk involve unauthorized agents that lead to corruption of dataand information. The threats may also affect the infrastructure and hardware. Therefore, thefirs",4/11/16 3:59,10,f5a2ca6da2ee087e42aa7bcd6fb28de8881e03cb,FALSE,FALSE,https://www.coursehero.com/file/13964364/Identification-Threats/,Identification Threats,113,notes,Assignment,Notes,1.00E+14,kasyombu,2885,0.039168111,3/5/24 10:00,
250226,4294421,Computer Science,131,CSE,4629,330934,DougShook,0,DougShook,330934,1375,,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/250226-CSE131/,1375,Washington University in St Louis,1,Fall,1,2014,4294421,10729396,"package lab10;import java.awt.Color;import sedgewick.StdDraw;public class Frogger implements FroggerGame cfw_private Frog f;private Car a;private Car b;private Car[] carArray;private static double [] xValue = cfw_0.3, 0.6;private static double []",2/12/15 16:03,15,11a1673fff548ae2f750334659dbec75b181e4f3,FALSE,FALSE,https://www.coursehero.com/file/10729396/frogger-lab/,frogger lab,123,lab,Code,Lab,1.00E+14,hmail25,3309,0.037171351,3/5/24 10:00,
